date,load_tran_actual,load_tran_fitted,load_tran_lower,load_tran_upper,cutoff,hours_ahead
2026-02-04 16:00:00+00:00,9647.0,9541.921,9437.471,9646.371,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,9690.0,9635.486,9531.036,9739.937,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,9521.75,9460.449,9355.999,9564.899,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,9194.0,9048.58,8944.13,9153.03,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,8714.0,8631.377,8526.926,8735.827,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,8158.75,8159.3535,8054.9033,8263.804,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,7625.75,7681.34,7576.8896,7785.79,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,7237.0,7371.1406,7266.6904,7475.5913,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,6915.75,6971.8916,6867.4414,7076.342,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,6755.0,6875.9253,6771.475,6980.3755,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,6731.75,6845.354,6740.9033,6949.804,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,6915.25,6964.4146,6859.964,7068.8647,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,7467.75,7436.3154,7331.865,7540.766,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,8616.5,8546.536,8442.086,8650.986,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,9653.5,9463.752,9359.302,9568.202,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,10178.25,9891.834,9787.384,9996.284,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,10338.75,10138.151,10033.701,10242.602,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,10345.0,10367.63,10263.18,10472.08,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,10232.75,10230.197,10125.747,10334.647,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,9883.75,9855.873,9751.423,9960.323,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,9483.0,9467.753,9363.303,9572.203,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,9054.25,9014.885,8910.435,9119.335,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,8878.25,8821.9,8717.45,8926.351,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,8805.25,8769.807,8665.356,8874.257,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,8971.25,9046.449,8941.998,9150.899,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,9275.25,9268.676,9164.225,9373.126,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,9121.25,9101.886,8997.436,9206.336,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,8733.75,8726.072,8621.622,8830.522,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,8477.75,8361.557,8257.106,8466.007,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,8088.0,7931.2344,7826.7837,8035.6846,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,7657.5,7530.9927,7426.5425,7635.4434,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,7281.5,7177.5645,7073.1143,7282.0146,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,6950.5,6927.4917,6823.041,7031.942,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,6811.0,6786.9106,6682.4604,6891.361,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,6785.25,6769.2046,6664.7544,6873.6553,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,6960.5,6952.9565,6848.5063,7057.407,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,7349.0,7353.44,7248.9897,7457.89,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,8438.5,8427.192,8322.742,8531.643,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,9293.0,9196.598,9092.147,9301.048,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,9757.5,9529.314,9424.864,9633.765,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,9825.5,9661.907,9557.457,9766.357,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,9913.0,9666.45,9562.0,9770.9,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,9806.5,9701.798,9597.348,9806.249,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,9576.25,9562.929,9458.479,9667.379,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,9161.5,9123.121,9018.671,9227.572,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,8749.0,8784.997,8680.547,8889.447,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,8679.25,8695.935,8591.484,8800.386,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,8643.25,8686.429,8581.979,8790.88,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,8848.25,8842.719,8738.269,8947.169,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,8923.5,8975.934,8871.483,9080.384,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,8658.0,8800.597,8696.146,8905.047,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,8221.25,8329.254,8224.804,8433.705,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,7813.5,7949.566,7845.115,8054.016,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,7451.0,7575.366,7470.9155,7679.8164,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,6920.5,7109.86,7005.409,7214.31,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,6516.75,6694.0107,6589.5605,6798.461,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,5883.25,5871.321,5766.87,5975.771,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,5703.25,5753.28,5648.8296,5857.73,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,5620.5,5738.2485,5633.7983,5842.699,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,5665.75,5791.6704,5687.2197,5896.1206,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,5652.75,5777.84,5673.3896,5882.2905,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,5712.25,5856.1455,5751.695,5960.5957,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,5919.25,6022.771,5918.321,6127.2217,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,6229.25,6395.424,6290.9736,6499.874,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,6762.5,6873.756,6769.305,6978.206,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,7087.0,7162.61,7058.159,7267.06,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,7234.75,7248.5835,7144.1333,7353.0337,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,7247.0,7271.7007,7167.2505,7376.151,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,7042.25,7053.102,6948.652,7157.5527,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,6767.0,6770.344,6665.8936,6874.7944,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,6691.25,6765.2905,6660.8403,6869.7407,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,6671.25,6894.5776,6790.1274,6999.0283,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,7088.75,7379.249,7274.799,7483.699,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,7423.25,7670.9844,7566.5337,7775.4346,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,7445.5,7670.7104,7566.26,7775.1606,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,7407.0,7626.248,7521.798,7730.6987,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,7295.75,7507.9624,7403.5117,7612.4126,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,7186.75,7399.1562,7294.706,7503.607,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,6808.25,7162.5947,7058.1445,7267.0454,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,6556.75,6870.2676,6765.817,6974.718,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,6294.5,6624.6455,6520.1953,6729.0957,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,6218.0,6569.6973,6465.247,6674.148,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,6267.5,6524.8867,6420.4365,6629.3374,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,6482.75,6793.889,6689.4385,6898.3394,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,7033.0,7366.8384,7262.3877,7471.2886,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,8343.5,8619.025,8514.575,8723.477,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,9145.5,9415.448,9310.998,9519.898,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,9544.0,9821.761,9717.311,9926.212,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,9670.75,9970.717,9866.267,10075.167,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,10051.25,10105.783,10001.333,10210.233,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,10214.5,10237.52,10133.069,10341.97,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,10079.0,10051.99,9947.54,10156.44,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,9816.75,9886.479,9782.027,9990.929,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,9590.75,9669.579,9565.129,9774.03,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,9451.75,9516.456,9412.006,9620.906,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,9283.0,9426.954,9322.504,9531.405,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,9417.25,9592.035,9487.585,9696.485,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,9615.75,9813.542,9709.092,9917.992,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,9395.5,9526.606,9422.156,9631.057,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,8962.25,9141.613,9037.163,9246.063,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,8554.75,8767.993,8663.543,8872.444,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,8074.25,8307.043,8202.593,8411.494,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,7671.75,7904.1978,7799.7476,8008.648,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,7271.5,7429.184,7324.734,7533.635,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,6891.0,7065.19,6960.7393,7169.64,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,6734.75,6863.914,6759.464,6968.3647,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,6798.5,6835.3345,6730.884,6939.7847,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,7020.75,6982.795,6878.3447,7087.2456,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,7536.25,7380.758,7276.3076,7485.2085,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,8698.0,8495.4795,8391.029,8599.93,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,9568.5,9252.432,9147.981,9356.882,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,10108.5,9744.104,9639.653,9848.554,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,10195.75,9906.443,9801.993,10010.894,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,10326.5,10058.055,9953.6045,10162.505,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,10416.5,10355.143,10250.692,10459.593,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,10209.0,10177.136,10072.686,10281.586,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,10012.75,10032.689,9928.239,10137.14,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,9690.75,9684.405,9579.955,9788.855,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,9590.0,9569.764,9465.313,9674.214,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,9442.25,9495.585,9391.135,9600.035,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,9640.75,9718.285,9613.835,9822.735,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,9758.0,9790.078,9685.628,9894.528,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,9577.5,9537.898,9433.448,9642.349,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,9206.75,9112.059,9007.608,9216.509,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,8794.0,8716.01,8611.559,8820.46,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,8367.25,8293.8955,8189.445,8398.346,2026-02-01 00:00:00+00:00,69
2026-02-03 22:00:00+00:00,7832.5,7774.4907,7670.04,7878.941,2026-02-01 00:00:00+00:00,70
2026-02-03 23:00:00+00:00,7380.0,7370.6147,7266.1646,7475.0654,2026-02-01 00:00:00+00:00,71
2026-02-04 00:00:00+00:00,7051.0,7029.77,6925.32,7134.22,2026-02-01 00:00:00+00:00,72
2026-02-04 01:00:00+00:00,6972.5,6964.014,6859.564,7068.4644,2026-02-01 00:00:00+00:00,73
2026-02-04 02:00:00+00:00,6983.75,6855.6143,6751.164,6960.065,2026-02-01 00:00:00+00:00,74
2026-02-04 03:00:00+00:00,7199.0,7003.4136,6898.9634,7107.8643,2026-02-01 00:00:00+00:00,75
