date,load_50hz_actual,load_50hz_fitted,load_50hz_lower,load_50hz_upper,cutoff,hours_ahead
2026-02-03 03:00:00+00:00,12660.43,13689.865191193905,13161.339952641458,14216.826644523155,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,13407.03,14149.67518223819,13621.033831250803,14676.976156551422,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,14780.3,14674.092833887487,14145.214296663436,15202.917229230716,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,15689.28,15239.564389268351,14708.975076109406,15766.601144505912,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,16517.53,15791.232037503663,15264.159813611841,16319.560967189995,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,16822.95,16262.64765700335,15735.488728976312,16790.75773735165,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,17072.2,16632.412135159764,16102.861070994968,17161.064562849147,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,17133.3,16855.04633970798,16326.767959286357,17382.274466743576,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,17043.28,16925.436323192363,16396.287106749514,17452.9148760672,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,16747.03,16894.156375492887,16365.644915788343,17421.001674525534,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,16548.55,16782.311498712952,16253.779186288066,17312.27840837921,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,16160.95,16680.76965365915,16151.493157528195,17209.874212899704,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,16149.82,16574.152112558455,16044.278099044694,17102.24399907618,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,16567.03,16439.811934067515,15909.854929450328,16967.999134813297,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,16706.03,16206.161959490842,15676.881759522286,16735.281599352857,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,16464.65,15861.012530446504,15331.558006547775,16389.872774194348,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,15745.78,15433.028849522558,14904.081276746974,15961.757775772909,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,14764.9,14940.13454227537,14411.286452430195,15469.143749650866,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,14014.2,14427.074953829993,13897.54214702484,14954.845152568318,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,13343.55,13966.315928942046,13437.37853403689,14494.373405911023,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,12822.25,13594.971933286171,13066.038541591779,14123.973620797049,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,12648.93,13311.465587453866,12783.001777064437,13838.843722109195,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,12731.97,13191.971942467366,12662.9906341583,13720.047671985616,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,12700.88,13267.43789018746,12737.951250657248,13795.9366871378,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,12997.85,13534.861275796724,13005.899450618605,14062.795889917807,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,13672.35,13949.806819962032,13420.158211508433,14477.211326969376,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,14745.25,14456.72355150466,13927.301566678794,14984.345743360089,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,15671.2,15021.909820131057,14493.930885548143,15549.102243630088,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,16286.88,15564.862258846839,15038.584533347568,16092.928705587507,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,16685.75,16019.036377907836,15491.45765211879,16546.849740617617,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,16812.6,16359.754851500633,15830.108915254303,16886.666729345005,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,16980.75,16551.16476516294,16022.135450137655,17078.03937199372,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,16845.3,16572.040730972592,16041.412965396543,17099.43320047264,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,16633.65,16505.252338453596,15975.231115123397,17032.55017190367,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,16400.8,16402.93763082593,15873.41823246863,16932.139370996898,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,16111.15,16287.485233556843,15758.907252274446,16816.134121243704,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,15996.53,16179.296220575652,15649.656594145254,16707.56718633979,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,16521.9,16041.273309840126,15512.500832710797,16569.75221585782,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,16502.3,15801.871018807553,15273.556967944201,16330.77769757182,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,16172.83,15465.776602172817,14937.289851753207,15993.740097469758,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,15498.93,15039.290111967806,14511.256658163056,15566.841907664993,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,14638.05,14553.85541147658,14024.241517510636,15081.359539118681,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,13988.8,14070.830768452644,13542.38872843819,14597.722680944551,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,13334.57,13642.188318671302,13112.924215125482,14169.80043024387,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,12765.9,13277.111182270384,12747.131583587246,13804.863980139984,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,12705.7,13000.599434316659,12471.813724061365,13526.699024539059,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,12737.58,12894.16864413767,12364.663167353596,13421.682388356357,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,12881.63,12964.438401516072,12434.423809005928,13492.168087958002,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,13053.63,13244.37422180197,12714.893452945658,13771.231208245796,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,13580.13,13670.337320120037,13140.478004134722,14198.678310075806,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,14690.53,14209.189534667536,13680.624531976366,14736.412454407326,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,15720.6,14760.382124294685,14230.932245429292,15287.234212593823,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,16199.58,15315.28504260231,14787.9720299205,15843.544665672318,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,16621.83,15780.938590885955,15253.517345084494,16309.709256729675,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,16836.63,16102.168580898157,15574.103554280602,16630.559612242134,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,16908.18,16259.220750598659,15729.01821373758,16788.138402384036,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,16902.0,16258.295855125478,15728.558328844603,16787.532980787873,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,16473.43,16159.659809474775,15628.969452133098,16687.462197467954,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,16132.93,16001.000743654546,15472.850967685043,16530.284945691714,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,15907.05,15831.761326301097,15305.048390942971,16360.924632734728,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,15789.7,15699.905811406641,15171.095979771895,16228.49151046207,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,16123.35,15553.43120154524,15025.013727295669,16081.839902806034,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,16238.08,15317.852607678256,14789.571213419998,15846.838365016669,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,15868.6,14966.765416767726,14437.237092149644,15495.642845736636,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,15037.33,14514.829713100662,13985.878137934136,15043.442115265294,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,14169.78,13971.004724355691,13442.282463532978,14498.020636637564,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,13561.83,13412.941229493159,12883.073107673032,13940.144328255792,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,13003.58,12915.551354918724,12385.272344430332,13443.685023501688,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,12368.93,12535.5807660424,12005.567970989894,13063.644630438006,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,12016.22,12235.742207324085,11706.647335174297,12762.666880853543,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,11870.75,12099.7850981686,11570.317005653062,12627.509075208549,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,11945.5,12176.276271393417,11645.943543247813,12704.326995579166,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,12152.5,12476.58040510784,11945.956074237749,13004.179296862683,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,12821.05,12928.605719807878,12398.178162831415,13457.025711299733,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,13963.22,13468.272760549702,12938.728794374887,13995.90950416127,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,14895.55,14027.570695651912,13497.937029333558,14555.89465195691,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,15410.25,14540.26888141895,14012.016149404188,15068.422905908474,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,15733.0,14981.99054233803,14452.885424093238,15510.444519230257,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,15956.23,15310.413880612547,14780.941234364913,15838.250666620796,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,16044.73,15498.477838085866,14968.602548376217,16025.908266460108,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,16040.85,15528.07508470057,14998.853403391135,16056.217931690737,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,15647.68,15463.81125052995,14935.149595401857,15992.225691956712,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,15363.75,15355.869203963319,14827.308037615727,15884.740184470218,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,15275.73,15243.678357622874,14715.287423274045,15772.82373381012,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,15174.33,15154.22335741923,14625.05871924222,15682.709419538867,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,15513.2,15041.723478157488,14513.001792540363,15571.071819822233,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,15578.85,14818.555984824658,14289.652864224552,15347.533313172342,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,15229.4,14494.402926004681,13965.330616906342,15023.457251477586,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,14304.75,14085.822576109114,13556.322449958947,14615.187269686114,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,13455.75,13614.008603853408,13084.479313619506,14142.526981398376,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,12754.73,13117.779396372329,12587.427670912792,13645.69060212372,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,12180.58,12639.105561756713,12109.680567044967,13167.240830712974,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,11667.3,12247.323298667969,11718.559050781096,12774.85575334788,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,11521.32,11428.555913243432,10900.704808779665,11956.438473834105,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,11325.3,11273.948079042486,10746.882135261458,11801.979959915132,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,11233.25,11408.283751043144,10879.962947755152,11936.49131554424,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,11156.25,11826.112220208657,11296.476321701704,12355.24760561496,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,11140.0,12385.168009275547,11855.68584947237,12914.223472357939,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,11134.2,12985.269927625513,12456.484719197982,13513.509122275223,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,11511.2,13566.51210416733,13038.925922724133,14094.121360726367,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,12395.63,14107.826925450427,13580.716124016193,14635.24563753172,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,13205.8,14600.023849642372,14073.6844685036,15128.43234819578,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,13980.18,14984.7005742713,14456.84535718965,15513.066104019892,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,14577.7,15197.439744080684,14668.098223483921,15726.118458560017,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,14329.93,15239.4091835644,14710.030314890097,15767.862644154757,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,13860.35,15206.737291096959,14676.915019007844,15735.69983257653,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,13607.83,15118.945063012237,14590.361588607575,15647.407323011561,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,13511.53,15000.658893815824,14472.645710097615,15529.596704383199,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,13667.48,14876.945432300943,14347.886573508515,15405.850719970644,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,14350.93,14691.852874888857,14164.279429756258,15220.39940469466,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,14584.8,14397.927179693323,13869.96426461706,14927.329906407918,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,14233.7,14017.370951560744,13488.41610149252,14546.929484056142,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,13724.98,13574.161224146268,13045.127612299566,14103.081297090886,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,13298.85,13090.200730850513,12561.54286157273,13619.299838089095,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,13055.6,12611.4970686973,12082.05733114873,13139.971416366147,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,12627.85,12169.944709418061,11641.678377317874,12697.592671568727,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,12157.15,11823.552265335977,11295.577726055197,12351.09912957747,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,11891.15,11773.348387575646,11244.350338088403,12299.35959544389,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,11963.87,11975.989277058763,11447.710674560209,12503.28274808865,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,12092.05,12360.814533989671,11832.132739241099,12888.110190069132,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,12233.23,12876.838745054325,12348.273576295622,13404.951783404355,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,12781.13,13465.326772547007,12936.477386606552,13994.599552141695,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,14121.15,14093.826980635831,13565.581958163422,14622.498767663346,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,15321.58,14733.46821863416,14205.363380391156,15262.381602232706,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,16034.63,15338.941072762394,14811.495589057704,15867.726866834713,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,16491.7,15847.294084086734,15319.232661556238,16376.403673154968,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,16709.38,16213.361195884583,15685.094199566549,16742.26803635238,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,16730.83,16422.06447485897,15893.657107290106,16951.048952163597,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,16728.48,16521.564064980026,15992.833005181481,17050.197533481085,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,16501.4,16574.950702508977,16046.293439771249,17101.984571407815,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,16301.82,16575.05964464671,16046.58553476605,17104.065173553652,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,16130.13,16532.793342427474,16005.452017685493,17061.342487813956,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,16121.35,16467.745888130718,15938.50748890233,16996.135330099685,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,16588.9,16324.634373035991,15796.944703924164,16853.27610442347,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,16562.6,16067.521082732266,15539.171760912166,16596.243255406673,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,16237.65,15703.673051489654,15175.301241689413,16232.376701869656,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,15454.3,15256.634451495149,14727.926751287712,15785.580797656829,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,14592.38,14767.9182933253,14239.499944778448,15296.07743307305,2026-02-01 00:00:00+00:00,44
