date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper,cutoff,hours_ahead
2026-02-01 15:00:00+00:00,17086.55,18308.45613102851,17695.1015039231,18919.651529498526,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,18068.16,18011.984746710776,17399.941452290645,18624.313352090885,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,18464.23,17582.48075353269,16970.464827942928,18195.87120506583,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,18110.24,16996.722998267254,16385.053412499256,17610.10867538005,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,17367.74,16303.131163379563,15691.253056270445,16915.382814284847,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,16850.55,15575.579301741196,14963.24452912754,16187.824111846196,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,16528.18,14879.221130144953,14267.894837654283,15491.39724071989,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,15949.67,14301.234045093006,13689.419660225034,14914.295514087033,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,15267.27,13938.982825257464,13326.439555856805,14551.760706699752,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,14667.87,13802.831051746443,13190.472935719448,14413.356890428611,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,14333.57,13957.168023254017,13344.164061617528,14568.27459131815,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,14546.12,14448.11901759062,13835.47606402883,15061.014489389414,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,15015.7,15265.71012905795,14652.651575922511,15877.374962143967,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,16216.03,16339.230361124284,15727.736805765344,16950.547964664853,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,18577.9,17524.32861740327,16911.78054872695,18136.43928774975,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,20429.1,18705.948218629725,18092.576255586646,19318.953041979472,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,21486.46,19797.702690849106,19185.180260643167,20410.070395294846,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,21561.87,20699.896168588424,20087.292313079986,21312.131109147183,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,21447.72,21312.89943826368,20700.05436530134,21925.893698237316,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,21691.43,21628.837825368002,21016.659247008763,22240.98248648834,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,21444.64,21690.751859420114,21077.986741662266,22304.228934648665,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,21033.77,21584.412473539247,20971.544791452667,22195.50867634207,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,20604.07,21431.650397775302,20818.79757982149,22043.531321472183,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,20775.68,21298.455906704086,20686.402895172705,21911.210295457484,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,21080.6,21188.069183381725,20576.5392625616,21800.381805977486,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,22187.74,21014.161203090094,20401.56799576574,21625.60022287855,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,22532.81,20669.511052829774,20058.35443208996,21281.522367592617,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,21764.96,20109.745883661613,19497.008641400655,20721.77532703722,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,20598.0,19398.84558765048,18788.533354177835,20011.447783044794,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,19357.54,18612.859964365063,18002.885052342892,19224.8738503676,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,18538.18,17820.255764218087,17209.028271331823,18432.11400113424,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,17742.82,17130.27195784693,16520.41732017882,17743.544057406667,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,17000.09,16687.643270154633,16077.297428281669,17299.79724553626,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,16353.37,16315.103745912967,15704.398308013357,16928.95695665058,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,15937.55,16117.144755848607,15505.417525062603,16731.225898799206,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,15999.78,16207.662483597722,15594.175140213965,16821.029768516295,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,16566.81,16708.321373572424,16096.949998414033,17322.193474267995,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,17855.81,17540.838933154104,16928.676875162873,18154.03252839574,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,20045.26,18527.673273503013,17915.649780463977,19139.482132592915,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,21604.97,19580.12324439867,18967.837159561597,20193.866591820668,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,22316.18,20592.53170132455,19980.965494361662,21202.508739531157,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,22076.05,21463.159281318924,20851.936180251603,22075.92494151868,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,22359.07,22050.893182862736,21439.57951149365,22665.52614201034,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,22786.91,22389.264225025687,21779.555298924315,23002.386855279205,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,22808.19,22475.50419719001,21864.453711212947,23087.94763152402,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,22194.21,22378.65457707976,21765.527579219444,22989.950948813454,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,22075.97,22167.89792282589,21555.09316807767,22778.751192540196,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,22128.72,21917.014562426983,21303.32458155686,22530.189047177748,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,22441.7,21662.103644994466,21050.082907785123,22273.782175638273,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,23406.73,21391.06877402308,20778.967107229804,22001.40582585473,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,23334.05,20963.277555817822,20350.50129107002,21574.041522612857,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,22610.43,20357.57294640043,19743.752748675684,20968.152025115178,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,21355.5,19640.648278455712,19027.35722877166,20250.886437816305,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,20084.69,18918.706441949278,18305.98874356319,19528.300161189916,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,18868.31,18230.94894429627,17617.450525775756,18841.575775862682,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,17834.27,17663.276304945946,17049.797476614338,18273.94243649268,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,17288.1,17303.755525501343,16690.35236540505,17914.38402550171,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,16351.83,16897.934224617242,16285.247785669397,17509.555997551455,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,15855.84,16583.296198966604,15970.336112433028,17193.937029362176,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,15590.82,16545.589869963827,15934.069992661403,17156.572825714673,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,15964.24,16890.480438775667,16278.602897847495,17501.830161626014,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,17039.58,17568.48998980869,16957.61488992121,18179.927597997834,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,19164.08,18441.699724115788,17829.7242654198,19052.577868403307,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,21049.23,19411.608561053403,18800.096106578272,20022.242160459762,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,22061.04,20395.032900938233,19783.577318379816,21006.433982187467,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,22245.72,21246.086201854676,20633.20506728677,21857.01172115185,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,22222.36,21846.891084908344,21232.97451386817,22457.973731427905,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,22301.64,22127.70943995723,21515.39954151121,22737.528970621504,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,21740.02,22124.80066509081,21510.434300627418,22734.91497690748,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,21455.29,21933.536068485268,21319.535857021918,22544.177578954317,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,20895.67,21653.361367014524,21040.04379240525,22263.768770243256,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,20832.75,21374.290359405815,20760.963271080935,21984.977634474737,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,21344.92,21121.51382967402,20508.725068829837,21732.155812201978,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,22195.98,20821.889382115824,20209.63789964258,21433.076298489148,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,22455.71,20358.410356290122,19746.23636931261,20969.175201753656,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,21844.16,19748.619327748165,19137.112451779863,20361.292824038526,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,20607.16,19042.58621120622,18431.440663126537,19655.65658155756,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,19222.71,18325.626528418506,17714.89992688404,18938.80697956216,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,18607.28,17640.28312976103,17028.806306509432,18252.932740216034,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,17333.79,17083.55372130871,16472.979803513506,17696.43326867236,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,16429.78,16736.107994876984,16125.27420793734,17348.218566824453,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,15799.43,16337.227367026948,15725.70153050553,16950.34530570812,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,15520.88,16036.584676393371,15424.826966822236,16648.194394049766,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,15357.92,16010.802021772888,15399.97607537456,16622.388067168602,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,15718.33,16384.66486330309,15773.175758302046,16995.758767621228,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,16868.56,17100.67622767241,16488.85348762955,17712.04914624494,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,19277.86,18034.19278488636,17422.91042506047,18645.755785982325,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,21395.11,19043.351738919737,18431.843074134435,19654.147431987913,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,22433.33,20073.11464399094,19461.73677364692,20684.64017491163,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,22804.68,21011.67036952991,20399.119993428838,21622.321016567592,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,22998.87,21712.419480630728,21099.096948096096,22323.323307267183,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,23155.31,22067.838658484958,21455.18576408359,22677.406171488925,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,22703.85,22061.653765348492,21447.931423730195,22671.759862765055,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,22181.48,21764.99907866701,21151.927143495363,22374.292813165135,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,21715.95,21326.8212921152,20713.525551314953,21937.351733465435,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,21300.18,20890.850604752675,20278.01841721138,21500.061589912744,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,21214.72,20546.38237486773,19933.618455621938,21157.751395598425,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,21982.81,20304.392151367163,19691.04575532089,20915.56240193011,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,22371.13,20022.88096205232,19411.741008936504,20634.685367823615,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,21549.99,19589.75220950484,18978.4057187782,20203.945064389736,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,20366.83,19006.08936683082,18394.69955159153,19621.093061495507,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,19138.53,18319.687079381445,17707.62847158169,18932.172366295727,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,18397.63,17623.596190948305,17011.91556961348,18235.46522651121,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,17450.89,17009.509401891344,16398.527373641722,17622.214078322537,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,16253.7,16568.271668555157,15956.55866321112,17181.183849963032,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,15538.41,16057.064134980952,15445.839199420541,16668.05551982561,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,14967.84,15672.854692640152,15061.517121661316,16284.92421909388,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,14876.38,15646.326074350927,15035.198366822668,16258.869055471927,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,15262.04,16101.957656150083,15490.236237057761,16714.095751399243,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,16540.66,16923.10607663229,16312.878758665202,17535.407584045133,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,18791.93,17908.3481026344,17297.331534270787,18520.087416314484,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,20580.06,18935.74633778052,18324.700188011364,19546.375304228965,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,21401.42,19913.111164957718,19302.17105383583,20524.8620817658,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,21876.81,20721.945523302587,20109.761386767583,21332.78475584659,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,21766.89,21270.34923624553,20657.232928825113,21880.69764936078,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,21757.86,21543.541508512768,20929.76759441965,22153.64281620309,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,21359.06,21533.510315982163,20920.52975331608,22144.17594303594,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,20832.97,21305.761555045345,20693.99336073671,21916.004914509776,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,20321.86,21008.59401885726,20394.54185115128,21619.196104961084,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,20175.98,20735.103064893934,20122.60388530961,21346.864102380063,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,20367.02,20476.944192675128,19864.3050596126,21089.06656255822,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,21137.2,20164.2109675986,19551.908986475468,20776.85332004357,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,21437.16,19700.104051313756,19088.86160385391,20313.467316136615,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,20745.71,19079.06281122133,18467.73399175424,19691.57959717274,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,19311.58,18340.410245650142,17730.00683464227,18952.783013279488,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,18056.72,17567.818308682352,16956.841209654758,18180.741264192733,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,17735.28,16822.99861843884,16212.214772006246,17435.332914287857,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,16509.45,16185.372123668787,15573.46802592584,16797.83336786339,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,15359.69,15750.416625544163,15138.939806638204,16363.305961456977,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,13542.83,13287.861587094172,12676.767192842684,13900.517330469516,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,13109.88,12765.777745423598,12154.274028285723,13378.060523985896,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,12870.03,12937.913238522742,12327.191005048204,13551.47094216207,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,12876.05,13686.536483688575,13076.852015495862,14298.528626075056,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,13173.46,14627.860706369538,14018.131246850253,15240.034706905793,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,13569.74,15615.584712466185,15004.916308689315,16228.106792751601,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,14292.27,16631.226809251257,16019.147961677232,17244.02768881834,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,15207.47,17643.688395388977,17031.470149509118,18256.430250303158,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,16131.77,18542.90854662804,17930.753313266057,19155.28163575461,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,16791.46,19166.335777049382,18553.164387069468,19777.30291445912,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,17206.55,19344.807693161107,18731.977076161802,19955.96239742532,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,17241.39,19170.996652580237,18557.93235748806,19782.853069843582,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,16681.86,18830.962899914943,18217.458758119068,19441.906945099912,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,16259.14,18526.44490772266,17912.596239197348,19136.294191124354,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,16329.87,18354.809655805948,17741.535076907086,18965.89058550631,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,17086.55,18230.89631626701,17617.585768241293,18841.77876481495,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,18068.16,18041.182029118136,17428.926939515193,18653.79125945326,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,18464.23,17687.967989514455,17076.01575300996,18301.40839484986,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,18110.24,17147.35871910859,16535.908349805155,17760.519050364637,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,17367.74,16460.711235075087,15848.60691284375,17072.85881566373,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,16850.55,15692.286554557884,15080.053839334038,16303.770204154489,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,16528.18,14906.873459438753,14295.036774874836,15518.298431332896,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,15949.67,14218.388595189677,13606.145050372716,14831.01877149919,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,15267.27,13765.341067562942,13152.878890416976,14378.27091274405,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,14667.87,13591.79923662583,12979.650191223289,14202.287200830036,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,14333.57,13770.816804144997,13158.010257656286,14382.375599593837,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,14546.12,14327.816147406811,13714.844308106265,14940.91826949942,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,15015.7,15222.604718731804,14609.724720025377,15834.617132780892,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,16216.03,16363.180275981038,15751.497352445609,16974.963816582072,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,18577.9,17594.32241722486,16981.945037636557,18206.603776659354,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,20429.1,18794.98032149946,18181.653379908483,19407.966275196213,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,21486.46,19875.501667591885,19262.868270627056,20487.909991543056,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,21561.87,20738.903684674482,20126.35698327615,21350.846348651805,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,21447.72,21298.11275928746,20685.258126617828,21910.6706048478,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,21691.43,21564.103526730763,20952.009994970005,22176.381894770242,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,21444.64,21596.807495829806,20983.93336338011,22210.349788894437,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,21033.77,21490.042926492817,20877.158370476536,22101.253109223835,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,20604.07,21362.380331514167,20749.237450427496,21974.5621558235,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,20775.68,21268.68624043194,20656.472299432775,21881.573500104332,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,21080.6,21199.300505604875,20587.517915799464,21811.76641667271,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,22187.74,21057.50351245055,20444.776135616663,21669.15224510705,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,22532.81,20729.58099878959,20118.381785464375,21341.562150383965,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,21764.96,20168.56035920396,19555.726218709842,20780.50576849026,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,20598.0,19439.94615999893,18829.480950063386,20052.561022301656,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,19357.54,18625.78029023711,18015.958930637797,19237.606360472597,2026-02-01 00:00:00+00:00,44
