date,wind_onshore_tenn_actual,wind_onshore_tenn_fitted,wind_onshore_tenn_lower,wind_onshore_tenn_upper,cutoff,hours_ahead
2026-02-07 23:00:00+00:00,3758.57,5070.086749214526,3307.5186321664087,6832.654866262644,2026-02-04 00:00:00+00:00,95
2026-02-08 00:00:00+00:00,3625.39,4125.502872306808,2362.93475525869,5888.070989354926,2026-02-04 00:00:00+00:00,96
2026-02-08 01:00:00+00:00,3430.15,3776.3336998787563,2013.7655828306388,5538.901816926874,2026-02-04 00:00:00+00:00,97
2026-02-08 02:00:00+00:00,3470.77,4716.509097881729,2953.940980833611,6479.077214929846,2026-02-04 00:00:00+00:00,98
2026-02-08 03:00:00+00:00,3664.23,4386.880178240183,2624.312061192066,6149.448295288301,2026-02-04 00:00:00+00:00,99
2026-02-08 04:00:00+00:00,3606.56,4152.024835605508,2389.4567185573906,5914.592952653626,2026-02-04 00:00:00+00:00,100
2026-02-08 05:00:00+00:00,3737.48,4233.290227329902,2470.7221102817844,5995.85834437802,2026-02-04 00:00:00+00:00,101
2026-02-08 06:00:00+00:00,4069.5,4490.67007465922,2728.101957611102,6253.238191707337,2026-02-04 00:00:00+00:00,102
2026-02-08 07:00:00+00:00,4541.51,4785.238846966072,3022.670729917954,6547.806964014189,2026-02-04 00:00:00+00:00,103
2026-02-08 08:00:00+00:00,4764.58,5438.591803308206,3676.0236862600887,7201.159920356324,2026-02-04 00:00:00+00:00,104
2026-02-08 09:00:00+00:00,4600.74,5930.016773446675,4167.448656398557,7692.5848904947925,2026-02-04 00:00:00+00:00,105
2026-02-08 10:00:00+00:00,4048.75,5256.017114364834,3493.4489973167165,7018.5852314129515,2026-02-04 00:00:00+00:00,106
2026-02-08 11:00:00+00:00,3597.69,4502.074127244297,2739.5060101961794,6264.642244292415,2026-02-04 00:00:00+00:00,107
2026-02-08 12:00:00+00:00,3399.73,4164.4174664254915,2401.849349377374,5926.985583473609,2026-02-04 00:00:00+00:00,108
2026-02-08 13:00:00+00:00,3367.99,3949.4602106972866,2186.8920936491686,5712.028327745405,2026-02-04 00:00:00+00:00,109
2026-02-08 14:00:00+00:00,3638.75,4238.482513392485,2475.9143963443676,6001.050630440603,2026-02-04 00:00:00+00:00,110
2026-02-08 15:00:00+00:00,3965.86,4251.199293060181,2488.631176012063,6013.767410108298,2026-02-04 00:00:00+00:00,111
2026-02-08 16:00:00+00:00,4351.39,4445.447125179852,2682.8790081317347,6208.01524222797,2026-02-04 00:00:00+00:00,112
2026-02-08 17:00:00+00:00,5043.87,5111.747744282193,3349.1796272340753,6874.315861330311,2026-02-04 00:00:00+00:00,113
2026-02-08 18:00:00+00:00,5856.32,4943.061621794058,3180.49350474594,6705.629738842175,2026-02-04 00:00:00+00:00,114
2026-02-08 19:00:00+00:00,5849.65,5377.14417280411,3614.5760557559925,7139.7122898522275,2026-02-04 00:00:00+00:00,115
2026-02-08 20:00:00+00:00,5538.72,5290.773590939386,3528.2054738912684,7053.3417079875035,2026-02-04 00:00:00+00:00,116
2026-02-08 21:00:00+00:00,4928.73,4984.55820677338,3221.9900897252633,6747.126323821498,2026-02-04 00:00:00+00:00,117
2026-02-08 22:00:00+00:00,4309.9,4728.946798402124,2966.3786813540064,6491.5149154502415,2026-02-04 00:00:00+00:00,118
2026-02-08 23:00:00+00:00,3954.77,4448.522772109655,2685.9546550615373,6211.090889157773,2026-02-04 00:00:00+00:00,119
2026-02-09 00:00:00+00:00,3445.25,3966.4149865835398,2203.8468695354222,5728.983103631657,2026-02-04 00:00:00+00:00,120
2026-02-09 01:00:00+00:00,3148.32,3582.8493828014625,1820.2812657533445,5345.41749984958,2026-02-04 00:00:00+00:00,121
2026-02-09 02:00:00+00:00,2860.75,3715.7908455172974,1953.2227284691794,5478.358962565415,2026-02-04 00:00:00+00:00,122
2026-02-09 03:00:00+00:00,2705.97,3756.868670558607,1994.300553510489,5519.4367876067245,2026-02-04 00:00:00+00:00,123
2026-02-09 04:00:00+00:00,2666.87,3764.7597354195595,2002.1916183714416,5527.327852467677,2026-02-04 00:00:00+00:00,124
2026-02-09 05:00:00+00:00,2565.09,3486.9842412379126,1724.416124189795,5249.5523582860305,2026-02-04 00:00:00+00:00,125
2026-02-09 06:00:00+00:00,2448.7502,3339.45194924528,1576.883832197162,5102.020066293398,2026-02-04 00:00:00+00:00,126
2026-02-09 07:00:00+00:00,2655.86,3455.592885817765,1693.024768769647,5218.161002865882,2026-02-04 00:00:00+00:00,127
2026-02-09 08:00:00+00:00,2825.84,3270.671343431203,1508.1032263830853,5033.239460479321,2026-02-04 00:00:00+00:00,128
2026-02-09 09:00:00+00:00,2799.91,3609.354909758711,1846.786792710594,5371.923026806829,2026-02-04 00:00:00+00:00,129
2026-02-09 10:00:00+00:00,2667.68,3619.261044067732,1856.6929270196147,5381.82916111585,2026-02-04 00:00:00+00:00,130
2026-02-09 11:00:00+00:00,2283.36,3108.20341054597,1345.6352934978522,4870.771527594088,2026-02-04 00:00:00+00:00,131
2026-02-09 12:00:00+00:00,2015.5399,2669.725851310467,907.1577342623505,4432.293968358585,2026-02-04 00:00:00+00:00,132
2026-02-09 13:00:00+00:00,2037.9999,2600.314734280998,837.7466172328805,4362.8828513291155,2026-02-04 00:00:00+00:00,133
2026-02-09 14:00:00+00:00,2421.36,2631.1245775911248,868.5564605430063,4393.692694639242,2026-02-04 00:00:00+00:00,134
2026-02-09 15:00:00+00:00,2866.33,2913.40916802703,1150.8410509789128,4675.977285075148,2026-02-04 00:00:00+00:00,135
2026-02-09 16:00:00+00:00,3355.78,3133.0016578163645,1370.4335407682465,4895.569774864482,2026-02-04 00:00:00+00:00,136
2026-02-09 17:00:00+00:00,3965.62,3664.5655238062154,1901.997406758098,5427.133640854333,2026-02-04 00:00:00+00:00,137
2026-02-09 18:00:00+00:00,4429.13,3861.698682706984,2099.130565658866,5624.266799755102,2026-02-04 00:00:00+00:00,138
2026-02-09 19:00:00+00:00,4460.61,3650.06840701712,1887.5002899690026,5412.636524065238,2026-02-04 00:00:00+00:00,139
2026-02-09 20:00:00+00:00,4293.76,4028.0869722113302,2265.5188551632127,5790.655089259448,2026-02-04 00:00:00+00:00,140
2026-02-09 21:00:00+00:00,4063.97,4069.093616392862,2306.5254993447443,5831.66173344098,2026-02-04 00:00:00+00:00,141
2026-02-09 22:00:00+00:00,3877.25,3906.1325543091107,2143.5644372609927,5668.700671357228,2026-02-04 00:00:00+00:00,142
2026-02-09 23:00:00+00:00,3787.62,3887.226342359646,2124.658225311528,5649.7944594077635,2026-02-04 00:00:00+00:00,143
2026-02-10 00:00:00+00:00,3746.79,3495.049781624094,1732.4816645759765,5257.617898672212,2026-02-04 00:00:00+00:00,144
2026-02-10 01:00:00+00:00,3839.56,3428.204867431512,1665.6367503833944,5190.7729844796295,2026-02-04 00:00:00+00:00,145
2026-02-10 02:00:00+00:00,3952.88,3684.219214435293,1921.6510973871755,5446.7873314834105,2026-02-04 00:00:00+00:00,146
2026-02-10 03:00:00+00:00,3971.02,3314.582822273632,1552.0147052255143,5077.150939321749,2026-02-04 00:00:00+00:00,147
2026-02-10 04:00:00+00:00,4089.91,3676.796724071448,1914.22860702333,5439.364841119565,2026-02-04 00:00:00+00:00,148
2026-02-10 05:00:00+00:00,4423.12,3741.1746870783054,1978.6065700301879,5503.742804126423,2026-02-04 00:00:00+00:00,149
2026-02-10 06:00:00+00:00,4697.61,3882.2773666286266,2119.709249580509,5644.845483676744,2026-02-04 00:00:00+00:00,150
2026-02-10 07:00:00+00:00,4757.85,4233.7079269842325,2471.1398099361145,5996.27604403235,2026-02-04 00:00:00+00:00,151
2026-02-10 08:00:00+00:00,4457.61,4176.733593380583,2414.1654763324655,5939.301710428701,2026-02-04 00:00:00+00:00,152
2026-02-10 09:00:00+00:00,4215.72,3739.7041064166638,1977.1359893685462,5502.272223464782,2026-02-04 00:00:00+00:00,153
2026-02-10 10:00:00+00:00,3847.27,4046.808364818689,2284.2402477705714,5809.376481866807,2026-02-04 00:00:00+00:00,154
2026-02-10 11:00:00+00:00,3809.77,3752.3417472900646,1989.773630241947,5514.909864338182,2026-02-04 00:00:00+00:00,155
2026-02-10 12:00:00+00:00,4103.8,3734.2198622768374,1971.6517452287198,5496.787979324956,2026-02-04 00:00:00+00:00,156
2026-02-10 13:00:00+00:00,4402.7,4141.19463688928,2378.626519841163,5903.762753937399,2026-02-04 00:00:00+00:00,157
2026-02-10 14:00:00+00:00,4874.38,4334.697472646842,2572.129355598723,6097.265589694959,2026-02-04 00:00:00+00:00,158
2026-02-10 15:00:00+00:00,5638.94,5283.904879825355,3521.3367627772373,7046.472996873473,2026-02-04 00:00:00+00:00,159
2026-02-10 16:00:00+00:00,6285.97,5873.901369524929,4111.333252476811,7636.469486573047,2026-02-04 00:00:00+00:00,160
2026-02-10 17:00:00+00:00,6621.71,6957.468601553121,5194.900484505003,8720.036718601237,2026-02-04 00:00:00+00:00,161
2026-02-10 18:00:00+00:00,6516.52,7458.637169137637,5696.06905208952,9221.205286185756,2026-02-04 00:00:00+00:00,162
2026-02-10 19:00:00+00:00,6345.04,7000.057144857202,5237.489027809084,8762.62526190532,2026-02-04 00:00:00+00:00,163
2026-02-10 20:00:00+00:00,6077.38,6586.272854020291,4823.704736972173,8348.840971068408,2026-02-04 00:00:00+00:00,164
2026-02-10 21:00:00+00:00,5621.51,6536.486428706182,4773.918311658064,8299.0545457543,2026-02-04 00:00:00+00:00,165
2026-02-10 22:00:00+00:00,5286.56,5755.913715550036,3993.345598501918,7518.481832598152,2026-02-04 00:00:00+00:00,166
2026-02-10 23:00:00+00:00,5060.44,5583.19293029952,3820.624813251403,7345.761047347638,2026-02-04 00:00:00+00:00,167
2026-02-05 00:00:00+00:00,8828.39,8600.377152054923,6837.809035006806,10362.945269103042,2026-02-05 00:00:00+00:00,0
2026-02-05 01:00:00+00:00,8942.4,8926.51612916313,7163.948012115012,10689.084246211247,2026-02-05 00:00:00+00:00,1
2026-02-05 02:00:00+00:00,8463.72,9552.581962725286,7790.013845677167,11315.150079773404,2026-02-05 00:00:00+00:00,2
2026-02-05 03:00:00+00:00,8145.56,8642.191690827765,6879.623573779647,10404.759807875882,2026-02-05 00:00:00+00:00,3
2026-02-05 04:00:00+00:00,7883.36,8259.972589061977,6497.40447201386,10022.540706110096,2026-02-05 00:00:00+00:00,4
2026-02-05 05:00:00+00:00,8109.32,7968.483281654333,6205.9151646062155,9731.05139870245,2026-02-05 00:00:00+00:00,5
2026-02-05 06:00:00+00:00,7760.16,8176.71301900099,6414.144901952873,9939.281136049109,2026-02-05 00:00:00+00:00,6
2026-02-05 07:00:00+00:00,7251.24,8446.466782751071,6683.898665702953,10209.034899799188,2026-02-05 00:00:00+00:00,7
2026-02-05 08:00:00+00:00,6952.83,8112.330969367508,6349.762852319391,9874.899086415626,2026-02-05 00:00:00+00:00,8
2026-02-05 09:00:00+00:00,6633.55,7819.457408638371,6056.8892915902525,9582.025525686488,2026-02-05 00:00:00+00:00,9
2026-02-05 10:00:00+00:00,6271.45,7640.937844906066,5878.3697278579475,9403.505961954183,2026-02-05 00:00:00+00:00,10
2026-02-05 11:00:00+00:00,6597.82,7537.728206669288,5775.16008962117,9300.296323717406,2026-02-05 00:00:00+00:00,11
2026-02-05 12:00:00+00:00,6430.19,6899.886028685891,5137.317911637773,8662.45414573401,2026-02-05 00:00:00+00:00,12
2026-02-05 13:00:00+00:00,6237.45,6754.618350605558,4992.05023355744,8517.186467653675,2026-02-05 00:00:00+00:00,13
2026-02-05 14:00:00+00:00,5901.6,6581.830952193003,4819.262835144886,8344.39906924112,2026-02-05 00:00:00+00:00,14
2026-02-05 15:00:00+00:00,5764.59,6664.780361814739,4902.212244766622,8427.348478862856,2026-02-05 00:00:00+00:00,15
2026-02-05 16:00:00+00:00,5790.59,7029.427435967463,5266.859318919345,8791.99555301558,2026-02-05 00:00:00+00:00,16
2026-02-05 17:00:00+00:00,5705.55,6993.842911556574,5231.274794508456,8756.41102860469,2026-02-05 00:00:00+00:00,17
2026-02-05 18:00:00+00:00,5026.27,6823.382501015814,5060.814383967697,8585.950618063933,2026-02-05 00:00:00+00:00,18
2026-02-05 19:00:00+00:00,4394.93,6157.704216776428,4395.136099728311,7920.272333824545,2026-02-05 00:00:00+00:00,19
2026-02-05 20:00:00+00:00,4029.06,5217.782393026444,3455.2142759783264,6980.3505100745615,2026-02-05 00:00:00+00:00,20
2026-02-05 21:00:00+00:00,3797.99,4857.683461290273,3095.1153442421546,6620.251578338391,2026-02-05 00:00:00+00:00,21
2026-02-05 22:00:00+00:00,3555.2,4756.650596235711,2994.082479187594,6519.218713283829,2026-02-05 00:00:00+00:00,22
2026-02-05 23:00:00+00:00,3243.05,4959.851149907963,3197.2830328598457,6722.419266956081,2026-02-05 00:00:00+00:00,23
2026-02-06 00:00:00+00:00,2887.9,3990.92926744381,2228.3611503956927,5753.497384491928,2026-02-05 00:00:00+00:00,24
2026-02-06 01:00:00+00:00,2216.19,3781.5743230490466,2019.0062060009286,5544.142440097165,2026-02-05 00:00:00+00:00,25
2026-02-06 02:00:00+00:00,1702.7399,3202.3711908801497,1439.8030738320322,4964.939307928267,2026-02-05 00:00:00+00:00,26
2026-02-06 03:00:00+00:00,1874.84,3305.396134695458,1542.8280176473404,5067.964251743576,2026-02-05 00:00:00+00:00,27
2026-02-06 04:00:00+00:00,2062.37,3126.5580924529886,1363.9899754048706,4889.126209501106,2026-02-05 00:00:00+00:00,28
2026-02-06 05:00:00+00:00,2283.34,3948.9815498695116,2186.413432821394,5711.549666917629,2026-02-05 00:00:00+00:00,29
2026-02-06 06:00:00+00:00,2110.33,4141.389744457228,2378.8216274091096,5903.957861505345,2026-02-05 00:00:00+00:00,30
2026-02-06 07:00:00+00:00,2024.0299,4105.640121056712,2343.0720040085944,5868.208238104829,2026-02-05 00:00:00+00:00,31
2026-02-06 08:00:00+00:00,1982.93,3402.6533966708653,1640.0852796227477,5165.221513718983,2026-02-05 00:00:00+00:00,32
2026-02-06 09:00:00+00:00,1922.17,3365.113508343969,1602.5453912958515,5127.681625392087,2026-02-05 00:00:00+00:00,33
2026-02-06 10:00:00+00:00,1866.35,3701.0424305056313,1938.4743134575137,5463.610547553749,2026-02-05 00:00:00+00:00,34
2026-02-06 11:00:00+00:00,1818.9698,3405.7074464137086,1643.1393293655906,5168.275563461826,2026-02-05 00:00:00+00:00,35
2026-02-06 12:00:00+00:00,1954.11,3737.794401056664,1975.2262840085464,5500.362518104782,2026-02-05 00:00:00+00:00,36
2026-02-06 13:00:00+00:00,2186.58,3794.803673675068,2032.2355566269503,5557.371790723186,2026-02-05 00:00:00+00:00,37
2026-02-06 14:00:00+00:00,2401.16,4076.81197399777,2314.243856949652,5839.380091045888,2026-02-05 00:00:00+00:00,38
2026-02-06 15:00:00+00:00,2832.3,4329.555224738306,2566.987107690188,6092.123341786423,2026-02-05 00:00:00+00:00,39
2026-02-06 16:00:00+00:00,3218.91,4927.030611969401,3164.4624949212844,6689.59872901752,2026-02-05 00:00:00+00:00,40
2026-02-06 17:00:00+00:00,3497.89,4836.339263021817,3073.7711459736993,6598.907380069935,2026-02-05 00:00:00+00:00,41
2026-02-06 18:00:00+00:00,3620.72,5126.343249303385,3363.7751322552676,6888.911366351504,2026-02-05 00:00:00+00:00,42
2026-02-06 19:00:00+00:00,3694.3,5074.965424136087,3312.3973070879692,6837.533541184204,2026-02-05 00:00:00+00:00,43
2026-02-06 20:00:00+00:00,3813.49,5155.187791166867,3392.6196741187496,6917.7559082149855,2026-02-05 00:00:00+00:00,44
2026-02-06 21:00:00+00:00,3702.9502,5004.836065760845,3242.2679487127266,6767.404182808961,2026-02-05 00:00:00+00:00,45
2026-02-06 22:00:00+00:00,3517.32,4769.763252792917,3007.1951357447992,6532.331369841035,2026-02-05 00:00:00+00:00,46
2026-02-06 23:00:00+00:00,3584.6,4430.198108694945,2667.6299916468274,6192.766225743063,2026-02-05 00:00:00+00:00,47
2026-02-07 00:00:00+00:00,3466.13,4140.346975280237,2377.778858232119,5902.915092328354,2026-02-05 00:00:00+00:00,48
2026-02-07 01:00:00+00:00,3263.89,4048.4409516465284,2285.8728345984114,5811.009068694646,2026-02-05 00:00:00+00:00,49
2026-02-07 02:00:00+00:00,3073.01,4249.402899214609,2486.834782166491,6011.971016262727,2026-02-05 00:00:00+00:00,50
2026-02-07 03:00:00+00:00,3110.46,4276.831130416367,2514.2630133682496,6039.399247464485,2026-02-05 00:00:00+00:00,51
2026-02-07 04:00:00+00:00,3120.45,3501.756263096545,1739.1881460484278,5264.324380144662,2026-02-05 00:00:00+00:00,52
2026-02-07 05:00:00+00:00,3206.59,3299.6071651639827,1537.0390481158647,5062.1752822121,2026-02-05 00:00:00+00:00,53
2026-02-07 06:00:00+00:00,3103.89,3327.985178677539,1565.4170616294218,5090.553295725656,2026-02-05 00:00:00+00:00,54
2026-02-07 07:00:00+00:00,2809.49,3412.0938370655895,1649.525720017472,5174.661954113707,2026-02-05 00:00:00+00:00,55
2026-02-07 08:00:00+00:00,2472.93,3307.5822709803947,1545.0141539322772,5070.150388028513,2026-02-05 00:00:00+00:00,56
2026-02-07 09:00:00+00:00,2271.91,2984.905455269509,1222.3373382213913,4747.473572317626,2026-02-05 00:00:00+00:00,57
2026-02-07 10:00:00+00:00,1967.68,2769.88790324072,1007.3197861926028,4532.456020288837,2026-02-05 00:00:00+00:00,58
2026-02-07 11:00:00+00:00,1800.7699,2479.9535879142754,717.3854708661584,4242.521704962393,2026-02-05 00:00:00+00:00,59
2026-02-07 12:00:00+00:00,1814.9698,2658.726441418394,896.1583243702771,4421.294558466512,2026-02-05 00:00:00+00:00,60
2026-02-07 13:00:00+00:00,1935.7699,2263.3104642057874,500.74234715767034,4025.8785812539054,2026-02-05 00:00:00+00:00,61
2026-02-07 14:00:00+00:00,2196.86,2553.806217908586,791.2381008604689,4316.374334956704,2026-02-05 00:00:00+00:00,62
2026-02-07 15:00:00+00:00,2475.6,3504.7579892707786,1742.189872222661,5267.326106318897,2026-02-05 00:00:00+00:00,63
2026-02-07 16:00:00+00:00,2860.99,3694.0201825900735,1931.452065541956,5456.5882996381915,2026-02-05 00:00:00+00:00,64
2026-02-07 17:00:00+00:00,3285.25,4430.496810668916,2667.9286936207977,6193.064927717033,2026-02-05 00:00:00+00:00,65
2026-02-07 18:00:00+00:00,3536.22,4453.610178810733,2691.042061762615,6216.17829585885,2026-02-05 00:00:00+00:00,66
2026-02-07 19:00:00+00:00,3692.82,4200.171228597461,2437.6031115493433,5962.739345645578,2026-02-05 00:00:00+00:00,67
2026-02-07 20:00:00+00:00,3948.13,4308.607573928573,2546.039456880456,6071.175690976691,2026-02-05 00:00:00+00:00,68
2026-02-07 21:00:00+00:00,3769.82,4300.934506333036,2538.3663892849177,6063.502623381153,2026-02-05 00:00:00+00:00,69
2026-02-07 22:00:00+00:00,3708.95,5150.652387902534,3388.084270854417,6913.220504950652,2026-02-05 00:00:00+00:00,70
2026-02-07 23:00:00+00:00,3758.57,5070.086749214526,3307.5186321664087,6832.654866262644,2026-02-05 00:00:00+00:00,71
2026-02-08 00:00:00+00:00,3625.39,4125.502872306808,2362.93475525869,5888.070989354926,2026-02-05 00:00:00+00:00,72
2026-02-08 01:00:00+00:00,3430.15,3776.3336998787563,2013.7655828306388,5538.901816926874,2026-02-05 00:00:00+00:00,73
2026-02-08 02:00:00+00:00,3470.77,4716.509097881729,2953.940980833611,6479.077214929846,2026-02-05 00:00:00+00:00,74
2026-02-08 03:00:00+00:00,3664.23,4386.880178240183,2624.312061192066,6149.448295288301,2026-02-05 00:00:00+00:00,75
2026-02-08 04:00:00+00:00,3606.56,4152.024835605508,2389.4567185573906,5914.592952653626,2026-02-05 00:00:00+00:00,76
2026-02-08 05:00:00+00:00,3737.48,4233.290227329902,2470.7221102817844,5995.85834437802,2026-02-05 00:00:00+00:00,77
2026-02-08 06:00:00+00:00,4069.5,4490.67007465922,2728.101957611102,6253.238191707337,2026-02-05 00:00:00+00:00,78
2026-02-08 07:00:00+00:00,4541.51,4785.238846966072,3022.670729917954,6547.806964014189,2026-02-05 00:00:00+00:00,79
2026-02-08 08:00:00+00:00,4764.58,5438.591803308206,3676.0236862600887,7201.159920356324,2026-02-05 00:00:00+00:00,80
2026-02-08 09:00:00+00:00,4600.74,5930.016773446675,4167.448656398557,7692.5848904947925,2026-02-05 00:00:00+00:00,81
2026-02-08 10:00:00+00:00,4048.75,5256.017114364834,3493.4489973167165,7018.5852314129515,2026-02-05 00:00:00+00:00,82
2026-02-08 11:00:00+00:00,3597.69,4502.074127244297,2739.5060101961794,6264.642244292415,2026-02-05 00:00:00+00:00,83
2026-02-08 12:00:00+00:00,3399.73,4164.4174664254915,2401.849349377374,5926.985583473609,2026-02-05 00:00:00+00:00,84
2026-02-08 13:00:00+00:00,3367.99,3949.4602106972866,2186.8920936491686,5712.028327745405,2026-02-05 00:00:00+00:00,85
2026-02-08 14:00:00+00:00,3638.75,4238.482513392485,2475.9143963443676,6001.050630440603,2026-02-05 00:00:00+00:00,86
2026-02-08 15:00:00+00:00,3965.86,4251.199293060181,2488.631176012063,6013.767410108298,2026-02-05 00:00:00+00:00,87
2026-02-08 16:00:00+00:00,4351.39,4445.447125179852,2682.8790081317347,6208.01524222797,2026-02-05 00:00:00+00:00,88
2026-02-08 17:00:00+00:00,5043.87,5111.747744282193,3349.1796272340753,6874.315861330311,2026-02-05 00:00:00+00:00,89
2026-02-08 18:00:00+00:00,5856.32,4943.061621794058,3180.49350474594,6705.629738842175,2026-02-05 00:00:00+00:00,90
2026-02-08 19:00:00+00:00,5849.65,5377.14417280411,3614.5760557559925,7139.7122898522275,2026-02-05 00:00:00+00:00,91
2026-02-08 20:00:00+00:00,5538.72,5290.773590939386,3528.2054738912684,7053.3417079875035,2026-02-05 00:00:00+00:00,92
2026-02-08 21:00:00+00:00,4928.73,4984.55820677338,3221.9900897252633,6747.126323821498,2026-02-05 00:00:00+00:00,93
2026-02-08 22:00:00+00:00,4309.9,4728.946798402124,2966.3786813540064,6491.5149154502415,2026-02-05 00:00:00+00:00,94
2026-02-08 23:00:00+00:00,3954.77,4448.522772109655,2685.9546550615373,6211.090889157773,2026-02-05 00:00:00+00:00,95
2026-02-09 00:00:00+00:00,3445.25,3966.4149865835398,2203.8468695354222,5728.983103631657,2026-02-05 00:00:00+00:00,96
2026-02-09 01:00:00+00:00,3148.32,3582.8493828014625,1820.2812657533445,5345.41749984958,2026-02-05 00:00:00+00:00,97
2026-02-09 02:00:00+00:00,2860.75,3715.7908455172974,1953.2227284691794,5478.358962565415,2026-02-05 00:00:00+00:00,98
2026-02-09 03:00:00+00:00,2705.97,3756.868670558607,1994.300553510489,5519.4367876067245,2026-02-05 00:00:00+00:00,99
2026-02-09 04:00:00+00:00,2666.87,3764.7597354195595,2002.1916183714416,5527.327852467677,2026-02-05 00:00:00+00:00,100
2026-02-09 05:00:00+00:00,2565.09,3486.9842412379126,1724.416124189795,5249.5523582860305,2026-02-05 00:00:00+00:00,101
2026-02-09 06:00:00+00:00,2448.7502,3339.45194924528,1576.883832197162,5102.020066293398,2026-02-05 00:00:00+00:00,102
2026-02-09 07:00:00+00:00,2655.86,3455.592885817765,1693.024768769647,5218.161002865882,2026-02-05 00:00:00+00:00,103
2026-02-09 08:00:00+00:00,2825.84,3270.671343431203,1508.1032263830853,5033.239460479321,2026-02-05 00:00:00+00:00,104
2026-02-09 09:00:00+00:00,2799.91,3609.354909758711,1846.786792710594,5371.923026806829,2026-02-05 00:00:00+00:00,105
2026-02-09 10:00:00+00:00,2667.68,3619.261044067732,1856.6929270196147,5381.82916111585,2026-02-05 00:00:00+00:00,106
2026-02-09 11:00:00+00:00,2283.36,3108.20341054597,1345.6352934978522,4870.771527594088,2026-02-05 00:00:00+00:00,107
2026-02-09 12:00:00+00:00,2015.5399,2669.725851310467,907.1577342623505,4432.293968358585,2026-02-05 00:00:00+00:00,108
2026-02-09 13:00:00+00:00,2037.9999,2600.314734280998,837.7466172328805,4362.8828513291155,2026-02-05 00:00:00+00:00,109
2026-02-09 14:00:00+00:00,2421.36,2631.1245775911248,868.5564605430063,4393.692694639242,2026-02-05 00:00:00+00:00,110
2026-02-09 15:00:00+00:00,2866.33,2913.40916802703,1150.8410509789128,4675.977285075148,2026-02-05 00:00:00+00:00,111
2026-02-09 16:00:00+00:00,3355.78,3133.0016578163645,1370.4335407682465,4895.569774864482,2026-02-05 00:00:00+00:00,112
2026-02-09 17:00:00+00:00,3965.62,3664.5655238062154,1901.997406758098,5427.133640854333,2026-02-05 00:00:00+00:00,113
2026-02-09 18:00:00+00:00,4429.13,3861.698682706984,2099.130565658866,5624.266799755102,2026-02-05 00:00:00+00:00,114
2026-02-09 19:00:00+00:00,4460.61,3650.06840701712,1887.5002899690026,5412.636524065238,2026-02-05 00:00:00+00:00,115
2026-02-09 20:00:00+00:00,4293.76,4028.0869722113302,2265.5188551632127,5790.655089259448,2026-02-05 00:00:00+00:00,116
2026-02-09 21:00:00+00:00,4063.97,4069.093616392862,2306.5254993447443,5831.66173344098,2026-02-05 00:00:00+00:00,117
2026-02-09 22:00:00+00:00,3877.25,3906.1325543091107,2143.5644372609927,5668.700671357228,2026-02-05 00:00:00+00:00,118
2026-02-09 23:00:00+00:00,3787.62,3887.226342359646,2124.658225311528,5649.7944594077635,2026-02-05 00:00:00+00:00,119
2026-02-10 00:00:00+00:00,3746.79,3495.049781624094,1732.4816645759765,5257.617898672212,2026-02-05 00:00:00+00:00,120
2026-02-10 01:00:00+00:00,3839.56,3428.204867431512,1665.6367503833944,5190.7729844796295,2026-02-05 00:00:00+00:00,121
2026-02-10 02:00:00+00:00,3952.88,3684.219214435293,1921.6510973871755,5446.7873314834105,2026-02-05 00:00:00+00:00,122
2026-02-10 03:00:00+00:00,3971.02,3314.582822273632,1552.0147052255143,5077.150939321749,2026-02-05 00:00:00+00:00,123
2026-02-10 04:00:00+00:00,4089.91,3676.796724071448,1914.22860702333,5439.364841119565,2026-02-05 00:00:00+00:00,124
2026-02-10 05:00:00+00:00,4423.12,3741.1746870783054,1978.6065700301879,5503.742804126423,2026-02-05 00:00:00+00:00,125
2026-02-10 06:00:00+00:00,4697.61,3882.2773666286266,2119.709249580509,5644.845483676744,2026-02-05 00:00:00+00:00,126
2026-02-10 07:00:00+00:00,4757.85,4233.7079269842325,2471.1398099361145,5996.27604403235,2026-02-05 00:00:00+00:00,127
2026-02-10 08:00:00+00:00,4457.61,4176.733593380583,2414.1654763324655,5939.301710428701,2026-02-05 00:00:00+00:00,128
2026-02-10 09:00:00+00:00,4215.72,3739.7041064166638,1977.1359893685462,5502.272223464782,2026-02-05 00:00:00+00:00,129
2026-02-10 10:00:00+00:00,3847.27,4046.808364818689,2284.2402477705714,5809.376481866807,2026-02-05 00:00:00+00:00,130
2026-02-10 11:00:00+00:00,3809.77,3752.3417472900646,1989.773630241947,5514.909864338182,2026-02-05 00:00:00+00:00,131
2026-02-10 12:00:00+00:00,4103.8,3734.2198622768374,1971.6517452287198,5496.787979324956,2026-02-05 00:00:00+00:00,132
2026-02-10 13:00:00+00:00,4402.7,4141.19463688928,2378.626519841163,5903.762753937399,2026-02-05 00:00:00+00:00,133
2026-02-10 14:00:00+00:00,4874.38,4334.697472646842,2572.129355598723,6097.265589694959,2026-02-05 00:00:00+00:00,134
2026-02-10 15:00:00+00:00,5638.94,5283.904879825355,3521.3367627772373,7046.472996873473,2026-02-05 00:00:00+00:00,135
2026-02-10 16:00:00+00:00,6285.97,5873.901369524929,4111.333252476811,7636.469486573047,2026-02-05 00:00:00+00:00,136
2026-02-10 17:00:00+00:00,6621.71,6957.468601553121,5194.900484505003,8720.036718601237,2026-02-05 00:00:00+00:00,137
