date,load_tenn_actual,load_tenn_fitted,load_tenn_lower,load_tenn_upper,cutoff,hours_ahead
2026-02-01 01:00:00+00:00,13109.88,13378.754889614931,12918.940565689838,13838.569213540024,2026-01-31 00:00:00+00:00,25
2026-02-01 02:00:00+00:00,12870.03,13283.834276347588,12824.019952422495,13743.648600272682,2026-01-31 00:00:00+00:00,26
2026-02-01 03:00:00+00:00,12876.05,13069.719378312504,12609.905054387411,13529.533702237595,2026-01-31 00:00:00+00:00,27
2026-02-01 04:00:00+00:00,13173.46,13209.280660786957,12749.466336861866,13669.09498471205,2026-01-31 00:00:00+00:00,28
2026-02-01 05:00:00+00:00,13569.74,14045.708875576784,13585.89455165169,14505.523199501877,2026-01-31 00:00:00+00:00,29
2026-02-01 06:00:00+00:00,14292.27,14623.798520894296,14163.984196969204,15083.612844819389,2026-01-31 00:00:00+00:00,30
2026-02-01 07:00:00+00:00,15207.47,15459.211783548497,14999.397459623404,15919.02610747359,2026-01-31 00:00:00+00:00,31
2026-02-01 08:00:00+00:00,16131.77,16442.5196119575,15982.705288032408,16902.333935882594,2026-01-31 00:00:00+00:00,32
2026-02-01 09:00:00+00:00,16791.46,16479.51024645946,16019.695922534367,16939.324570384553,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,17206.55,17308.022004021914,16848.207680096824,17767.836327947007,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,17241.39,17184.170478523847,16724.356154598754,17643.98480244894,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,16681.86,17001.003548550147,16541.189224625054,17460.81787247524,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,16259.14,16188.267230531463,15728.45290660637,16648.081554456556,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,16329.87,16312.77641758914,15852.96209366405,16772.590741514232,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,17086.55,17327.34716916648,16867.532845241392,17787.161493091575,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,18068.16,18351.45255850059,17891.638234575497,18811.266882425683,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,18464.23,18453.418052564215,17993.603728639122,18913.232376489308,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,18110.24,17961.82856221969,17502.014238294596,18421.642886144782,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,17367.74,17249.77040383679,16789.956079911695,17709.58472776188,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,16850.55,17034.095870926136,16574.281547001043,17493.91019485123,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,16528.18,16430.56330311053,15970.748979185439,16890.377627035625,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,15949.67,15693.680658409681,15233.866334484588,16153.494982334772,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,15267.27,15341.770826230157,14881.956502305064,15801.585150155248,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,14667.87,15156.225736759588,14696.411412834495,15616.040060684682,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,14333.57,14696.301214520434,14236.486890595343,15156.115538445527,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,14546.12,14706.63260372532,14246.818279800227,15166.446927650413,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,15015.7,15235.888438442562,14776.074114517469,15695.702762367653,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,16216.03,16247.33903976054,15787.524715835447,16707.153363685633,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,18577.9,18559.242364955564,18099.42804103047,19019.056688880657,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,20429.1,20320.86024894867,19861.045925023576,20780.674572873762,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,21486.46,21625.971790579595,21166.157466654502,22085.786114504688,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,21561.87,21631.393349879654,21171.57902595456,22091.207673804747,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,21447.72,21736.911217545992,21277.096893620903,22196.725541471085,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,21691.43,21769.359580097567,21309.545256172474,22229.17390402266,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,21444.64,21752.75925123862,21292.94492731353,22212.57357516371,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,21033.77,21301.44363493187,20841.629311006778,21761.257958856964,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,20604.07,20848.575022727444,20388.76069880235,21308.389346652537,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,20775.68,21051.549868007216,20591.735544082123,21511.36419193231,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,21080.6,21308.079590055142,20848.26526613005,21767.89391398023,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,22187.74,22271.76478942617,21811.95046550108,22731.579113351265,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,22532.81,22587.367714722513,22127.55339079742,23047.182038647607,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,21764.96,22323.717710560326,21863.903386635233,22783.53203448542,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,20598.0,20841.056203533564,20381.24187960847,21300.870527458654,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,19357.54,19459.105377824366,18999.291053899273,19918.91970174946,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,18538.18,18770.554331860876,18310.740007935783,19230.36865578597,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,17742.82,17777.797857491914,17317.98353356682,18237.612181417007,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,17000.09,17012.111831206825,16552.29750728173,17471.926155131918,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,16353.37,16230.974682029537,15771.160358104444,16690.78900595463,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,15937.55,15947.84772866299,15488.033404737898,16407.662052588083,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,15999.78,16015.77197544487,15555.957651519779,16475.586299369963,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,16566.81,16430.723064185313,15970.90874026022,16890.537388110406,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,17855.81,17750.8155423705,17291.001218445406,18210.62986629559,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,20045.26,19818.950330912514,19359.13600698742,20278.764654837607,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,21604.97,22036.895635194713,21577.08131126962,22496.709959119806,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,22316.18,22504.417733224345,22044.603409299252,22964.23205714944,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,22076.05,22523.786352173352,22063.97202824826,22983.600676098442,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,22359.07,22645.143487967194,22185.3291640421,23104.957811892287,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,22786.91,22757.087905155764,22297.27358123067,23216.902229080857,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,22808.19,22937.05561920174,22477.24129527665,23396.869943126832,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,22194.21,22674.871963324113,22215.05763939902,23134.686287249206,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,22075.97,22803.903779621538,22344.089455696445,23263.71810354663,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,22128.72,22801.634154064745,22341.819830139655,23261.448477989838,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,22441.7,22843.06439027858,22383.25006635349,23302.878714203674,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,23406.73,22939.329922207977,22479.515598282884,23399.14424613307,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,23334.05,23086.942939220604,22627.128615295514,23546.757263145697,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,22610.43,22939.574495306322,22479.76017138123,23399.388819231415,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,21355.5,21799.730006370868,21339.915682445775,22259.54433029596,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,20084.69,19929.40598155274,19469.591657627647,20389.220305477833,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,18868.31,19113.504180762004,18653.68985683691,19573.318504687097,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,17834.27,17980.086514495506,17520.272190570413,18439.9008384206,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,17288.1,17347.42135027183,16887.607026346737,17807.235674196923,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,16351.83,16234.161128649816,15774.346804724724,16693.97545257491,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,15855.84,16188.593023680956,15728.778699755863,16648.407347606048,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,15590.82,15938.681645052066,15478.867321126974,16398.49596897716,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,15964.24,16176.385680537347,15716.571356612256,16636.20000446244,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,17039.58,17341.1140042006,16881.299680275508,17800.928328125694,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,19164.08,19250.34573492009,18790.531410994998,19710.160058845184,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,21049.23,20940.897894939157,20481.083571014064,21400.71221886425,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,22061.04,22000.20334765798,21540.38902373289,22460.017671583075,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,22245.72,22245.250036576763,21785.43571265167,22705.064360501852,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,22222.36,22347.510623426253,21887.69629950116,22807.324947351346,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,22301.64,22095.38034490829,21635.566020983202,22555.194668833385,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,21740.02,21582.928447298596,21123.114123373503,22042.74277122369,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,21455.29,21167.206722315357,20707.392398390264,21627.02104624045,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,20895.67,20889.99464043389,20430.1803165088,21349.808964358985,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,20832.75,21002.899672042884,20543.08534811779,21462.713995967977,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,21344.92,21587.655772606944,21127.841448681855,22047.470096532037,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,22195.98,22214.96409048121,21755.14976655612,22674.778414406304,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,22455.71,22235.141962646354,21775.32763872126,22694.956286571447,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,21844.16,22174.20017959526,21714.385855670167,22634.014503520353,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,20607.16,20852.187942154913,20392.37361822982,21312.002266080002,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,19222.71,19366.167686165085,18906.353362239992,19825.982010090178,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,18607.28,18441.466182395783,17981.65185847069,18901.280506320876,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,17333.79,17383.233890796077,16923.419566870984,17843.04821472117,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,16429.78,16325.391497602714,15865.57717367762,16785.205821527805,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,15799.43,15607.34592517313,15147.531601248038,16067.160249098222,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,15520.88,15350.468576927862,14890.65425300277,15810.282900852953,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,15357.92,15288.003738203524,14828.189414278433,15747.818062128617,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,15718.33,15658.875179663813,15199.06085573872,16118.689503588907,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,16868.56,16565.182134287796,16105.3678103627,17024.996458212885,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,19277.86,18990.901158807217,18531.086834882124,19450.71548273231,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,21395.11,21172.91429226423,20713.09996833914,21632.728616189324,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,22433.33,22284.61078921445,21824.796465289357,22744.425113139543,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,22804.68,22585.585754852433,22125.77143092734,23045.400078777526,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,22998.87,22806.675883967706,22346.861560042613,23266.4902078928,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,23155.31,22949.662833677914,22489.848509752825,23409.477157603007,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,22703.85,22583.80814116242,22123.99381723733,23043.622465087512,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,22181.48,22340.854920918526,21881.040596993433,22800.66924484362,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,21715.95,22043.079338915162,21583.26501499007,22502.893662840255,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,21300.18,21437.963680202018,20978.149356276925,21897.778004127107,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,21214.72,21372.189545397792,20912.3752214727,21832.003869322885,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,21982.81,22106.304099580575,21646.489775655482,22566.118423505668,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,22371.13,22198.05111492841,21738.236791003317,22657.8654388535,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,21549.99,22099.344895251776,21639.530571326683,22559.15921917687,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,20366.83,20500.56530170318,20040.750977778087,20960.379625628273,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,19138.53,19321.896347615333,18862.08202369024,19781.710671540426,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,18397.63,18558.94040709509,18099.12608317,19018.754731020184,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,17450.89,17393.524857074026,16933.710533148933,17853.339180999115,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,16253.7,16452.01264374945,15992.19831982436,16911.826967674544,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,15538.41,15168.192105696387,14708.377781771294,15628.006429621479,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,14967.84,14835.81281922492,14375.99849529983,15295.627143150014,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,14876.38,14850.623959383325,14390.809635458234,15310.438283308418,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,15262.04,15086.005796962785,14626.191473037694,15545.820120887878,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,16540.66,16467.511815896938,16007.697491971845,16927.32613982203,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,18791.93,18705.54713959002,18245.732815664927,19165.361463515113,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,20580.06,20619.84217559815,20160.027851673058,21079.656499523244,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,21401.42,21427.532764482006,20967.718440556913,21887.3470884071,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,21876.81,21844.683840546833,21384.869516621744,22304.498164471926,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,21766.89,21884.08395816285,21424.269634237757,22343.898282087943,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,21757.86,21804.15933262302,21344.34500869793,22263.973656548114,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,21359.06,21448.59006762076,20988.775743695667,21908.404391545853,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,20832.97,20952.03260111359,20492.218277188498,21411.846925038684,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,20321.86,20578.022233849504,20118.20790992441,21037.836557774597,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,20175.98,19932.87961938835,19473.065295463257,20392.693943313443,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,20367.02,20537.8146703764,20078.000346451307,20997.628994301493,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,21137.2,21105.09737801443,20645.283054089337,21564.911701939523,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,21437.16,21138.19843780612,20678.384113881028,21598.012761731214,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,20745.71,20615.528880552592,20155.7145566275,21075.343204477686,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,19311.58,19366.42424870036,18906.609924775268,19826.238572625454,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,18056.72,18503.18216070992,18043.367836784826,18962.996484635012,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,17735.28,17755.54901595192,17295.73469202683,18215.36333987701,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,16509.45,16295.814687736429,15836.000363811336,16755.62901166152,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,15359.69,15365.647989192512,14905.83366526742,15825.462313117605,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,13542.83,13336.577662123162,12876.76333819807,13796.391986048255,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,13109.88,13378.754889614931,12918.940565689838,13838.569213540024,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,12870.03,13283.834276347588,12824.019952422495,13743.648600272682,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,12876.05,13069.719378312504,12609.905054387411,13529.533702237595,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,13173.46,13209.280660786957,12749.466336861866,13669.09498471205,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,13569.74,14045.708875576784,13585.89455165169,14505.523199501877,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,14292.27,14623.798520894296,14163.984196969204,15083.612844819389,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,15207.47,15459.211783548497,14999.397459623404,15919.02610747359,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,16131.77,16442.5196119575,15982.705288032408,16902.333935882594,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,16791.46,16479.51024645946,16019.695922534367,16939.324570384553,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,17206.55,17308.022004021914,16848.207680096824,17767.836327947007,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,17241.39,17184.170478523847,16724.356154598754,17643.98480244894,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,16681.86,17001.003548550147,16541.189224625054,17460.81787247524,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,16259.14,16188.267230531463,15728.45290660637,16648.081554456556,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,16329.87,16312.77641758914,15852.96209366405,16772.590741514232,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,17086.55,17327.34716916648,16867.532845241392,17787.161493091575,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,18068.16,18351.45255850059,17891.638234575497,18811.266882425683,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,18464.23,18453.418052564215,17993.603728639122,18913.232376489308,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,18110.24,17961.82856221969,17502.014238294596,18421.642886144782,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,17367.74,17249.77040383679,16789.956079911695,17709.58472776188,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,16850.55,17034.095870926136,16574.281547001043,17493.91019485123,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,16528.18,16430.56330311053,15970.748979185439,16890.377627035625,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,15949.67,15693.680658409681,15233.866334484588,16153.494982334772,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,15267.27,15341.770826230157,14881.956502305064,15801.585150155248,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,14667.87,15156.225736759588,14696.411412834495,15616.040060684682,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,14333.57,14696.301214520434,14236.486890595343,15156.115538445527,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,14546.12,14706.63260372532,14246.818279800227,15166.446927650413,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,15015.7,15235.888438442562,14776.074114517469,15695.702762367653,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,16216.03,16247.33903976054,15787.524715835447,16707.153363685633,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,18577.9,18559.242364955564,18099.42804103047,19019.056688880657,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,20429.1,20320.86024894867,19861.045925023576,20780.674572873762,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,21486.46,21625.971790579595,21166.157466654502,22085.786114504688,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,21561.87,21631.393349879654,21171.57902595456,22091.207673804747,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,21447.72,21736.911217545992,21277.096893620903,22196.725541471085,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,21691.43,21769.359580097567,21309.545256172474,22229.17390402266,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,21444.64,21752.75925123862,21292.94492731353,22212.57357516371,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,21033.77,21301.44363493187,20841.629311006778,21761.257958856964,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,20604.07,20848.575022727444,20388.76069880235,21308.389346652537,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,20775.68,21051.549868007216,20591.735544082123,21511.36419193231,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,21080.6,21308.079590055142,20848.26526613005,21767.89391398023,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,22187.74,22271.76478942617,21811.95046550108,22731.579113351265,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,22532.81,22587.367714722513,22127.55339079742,23047.182038647607,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,21764.96,22323.717710560326,21863.903386635233,22783.53203448542,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,20598.0,20841.056203533564,20381.24187960847,21300.870527458654,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,19357.54,19459.105377824366,18999.291053899273,19918.91970174946,2026-02-01 00:00:00+00:00,44
