date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper,cutoff,hours_ahead
2026-01-31 13:00:00+00:00,2816.68,3064.3681083260626,1753.9473957036855,4374.788820948439,2026-01-31 00:00:00+00:00,13
2026-01-31 14:00:00+00:00,1572.24,1743.3948116916015,432.9740990692244,3053.8155243139786,2026-01-31 00:00:00+00:00,14
2026-01-31 15:00:00+00:00,366.61008,512.4185885774104,-798.0021240449664,1822.8393011997875,2026-01-31 00:00:00+00:00,15
2026-01-31 16:00:00+00:00,3.080033,16.829769111855057,-1293.5909435105218,1327.2504817342322,2026-01-31 00:00:00+00:00,16
2026-01-31 17:00:00+00:00,-4.511996e-05,-7.808381560225371,-1318.2290941826027,1302.6123310621517,2026-01-31 00:00:00+00:00,17
2026-01-31 18:00:00+00:00,-4.511996e-05,-10.499918785612863,-1320.9206314079897,1299.9207938367642,2026-01-31 00:00:00+00:00,18
2026-01-31 19:00:00+00:00,-4.511996e-05,-14.37966982657872,-1324.8003824489556,1296.0410427957981,2026-01-31 00:00:00+00:00,19
2026-01-31 20:00:00+00:00,-4.511996e-05,-11.1339995792041,-1321.554712201581,1299.2867130431728,2026-01-31 00:00:00+00:00,20
2026-01-31 21:00:00+00:00,-4.511996e-05,-13.334612888811535,-1323.7553255111884,1297.0860997335653,2026-01-31 00:00:00+00:00,21
2026-01-31 22:00:00+00:00,-4.511996e-05,-7.808381560225371,-1318.2290941826027,1302.6123310621517,2026-01-31 00:00:00+00:00,22
2026-01-31 23:00:00+00:00,-4.511996e-05,-7.254248538238244,-1317.674961160615,1303.1664640841389,2026-01-31 00:00:00+00:00,23
2026-02-01 00:00:00+00:00,-4.511996e-05,-1.5679171491005945,-1311.988629771478,1308.8527954732763,2026-01-31 00:00:00+00:00,24
2026-02-01 01:00:00+00:00,-4.511996e-05,-0.7708052433022203,-1311.1915178656795,1309.6499073790749,2026-01-31 00:00:00+00:00,25
2026-02-01 02:00:00+00:00,-4.511996e-05,-9.066477706908245,-1319.4871903292856,1301.3542349154689,2026-01-31 00:00:00+00:00,26
2026-02-01 03:00:00+00:00,-4.511996e-05,-5.825447496215929,-1316.2461601185928,1304.5952651261612,2026-01-31 00:00:00+00:00,27
2026-02-01 04:00:00+00:00,-4.511996e-05,12.025726096901053,-1298.3949865254758,1322.4464387192784,2026-01-31 00:00:00+00:00,28
2026-02-01 05:00:00+00:00,-4.511996e-05,14.54754635395011,-1295.8731662684263,1324.9682589763274,2026-01-31 00:00:00+00:00,29
2026-02-01 06:00:00+00:00,2.0500038,17.398757019322602,-1293.0219556030547,1327.8194696416997,2026-01-31 00:00:00+00:00,30
2026-02-01 07:00:00+00:00,199.75972,389.0669803718688,-921.3537322505081,1699.487692994246,2026-01-31 00:00:00+00:00,31
2026-02-01 08:00:00+00:00,882.49994,1634.7393092764632,324.3185966540864,2945.16002189884,2026-01-31 00:00:00+00:00,32
2026-02-01 09:00:00+00:00,1776.75,2827.5600936736046,1517.1393810512277,4137.980806295982,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,2623.22,4077.30543508974,2766.884722467363,5387.726147712117,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,3114.28,4627.450685980714,3317.029973358337,5937.871398603091,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,3004.87,3636.366265602579,2325.945552980202,4946.786978224956,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,2303.45,3052.649948334813,1742.2292357124359,4363.07066095719,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,1184.78,1637.8358417082454,327.41512908586856,2948.2565543306227,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,283.61008,464.10570007661454,-846.3150125457628,1774.5264126989914,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,3.8000038,12.385253386924433,-1298.035459235453,1322.8059660093015,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,-4.511996e-05,-7.808381560225371,-1318.2290941826027,1302.6123310621517,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,-4.511996e-05,2.119531048707813,-1308.3011815736686,1312.5402436710851,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,-4.511996e-05,3.6098159827402014,-1306.8108966396371,1314.030528605117,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,-4.511996e-05,3.6098159827402014,-1306.8108966396371,1314.030528605117,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,-4.511996e-05,9.020089705584269,-1301.4006229167921,1319.4408023279614,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,-4.511996e-05,7.449359482753607,-1302.9713531396233,1317.8700721051307,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,-4.511996e-05,9.020089705584269,-1301.4006229167921,1319.4408023279614,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,-4.511996e-05,6.974750522155318,-1303.445962100222,1317.3954631445322,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,-4.511996e-05,0.5136445617808931,-1309.907068060596,1310.934357184158,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,-4.511996e-05,4.682002864895367,-1305.7387097574815,1315.1027154872722,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,-4.511996e-05,10.444901555142224,-1299.975811067235,1320.8656141775193,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,-4.511996e-05,25.20725862700101,-1285.2134539953763,1335.6279712493779,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,-4.511996e-05,23.334699968620498,-1287.0860126537568,1333.7554125909974,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,10.269975,38.23183557102584,-1272.188877051351,1348.652548193403,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,435.90012,476.54335454396823,-833.8773580784086,1786.9640671663453,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,1537.26,1756.3410736297506,445.9203610073737,3066.7617862521274,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,2979.32,3465.1277714330886,2154.7070588107117,4775.548484055465,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,4385.2,4562.840511450627,3252.4197988282494,5873.261224073003,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,5428.71,4085.1823384711033,2774.7616258487265,5395.60305109348,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,5265.32,3667.0158811628808,2356.595168540504,4977.436593785258,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,3991.92,2940.0113462086924,1629.5906335863156,4250.432058831069,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,2297.69,1909.0870728937177,598.6663602713406,3219.507785516095,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,589.07,560.3534813354704,-750.0672312869069,1870.7741939578473,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,8.249955,42.236610203808596,-1268.1841024185683,1352.6573228261857,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,-4.511996e-05,9.869389083554779,-1300.551323538822,1320.2901017059316,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,-4.511996e-05,6.863609411348989,-1303.5571032110279,1317.2843220337259,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,-4.511996e-05,8.576383913700738,-1301.8443287086761,1318.9970965360778,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,-4.511996e-05,8.576383913700738,-1301.8443287086761,1318.9970965360778,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,-4.511996e-05,10.873939840142612,-1299.5467727822347,1321.2946524625197,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,-4.511996e-05,7.571833157112906,-1302.8488794652644,1317.9925457794898,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,-4.511996e-05,3.537991392370259,-1306.882721230007,1313.9587040147471,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,-4.511996e-05,12.193191708073755,-1298.227520914303,1322.6139043304506,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,-4.511996e-05,11.151993840466275,-1299.2687187819106,1321.5727064628431,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,-4.511996e-05,13.529153218759348,-1296.8915594036175,1323.9498658411364,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,-4.511996e-05,18.14594607672234,-1292.274766545655,1328.5666586990992,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,-4.511996e-05,35.89549542772056,-1274.5252171946563,1346.3162080500977,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,-4.511996e-05,39.67740314218281,-1270.743309480194,1350.0981157645601,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,14.689897,48.06812621329118,-1262.3525864090857,1358.4888388356683,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,646.29,527.7769099756083,-782.643802646769,1838.1976225979852,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,2635.15,2127.422634592326,817.0019219699489,3437.843347214703,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,4269.25,4280.784503427307,2970.3637908049304,5591.205216049684,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,4596.51,6236.664835310081,4926.244122687704,7547.085547932458,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,4883.85,5869.497334083182,4559.076621460805,7179.918046705559,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,4342.96,5332.693365769461,4022.272653147084,6643.114078391838,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,3313.59,3718.5008354222728,2408.080122799896,5028.92154804465,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,1839.67,1861.670862562841,551.2501499404643,3172.091575185218,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,475.45993,542.7857563330135,-767.6349562893633,1853.2064689553906,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,6.3100133,46.544724172874794,-1263.8759884495025,1356.965436795252,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,-4.511996e-05,6.863609411348989,-1303.5571032110279,1317.2843220337259,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,-4.511996e-05,9.444764693007983,-1300.9759479293684,1319.8654773153853,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,-4.511996e-05,8.211086081198118,-1302.2096265411787,1318.6317987035754,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,-4.511996e-05,8.211086081198118,-1302.2096265411787,1318.6317987035754,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,-4.511996e-05,5.790087833082453,-1304.630624789294,1316.2108004554595,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,-4.511996e-05,8.215825675573797,-1302.204886946803,1318.6365382979507,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,-4.511996e-05,8.215825675573797,-1302.204886946803,1318.6365382979507,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,-4.511996e-05,11.119670129807218,-1299.30104249257,1321.5403827521843,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,-4.511996e-05,9.386039924110264,-1301.0346726982666,1319.8067525464871,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,-4.511996e-05,13.749621920749632,-1296.6710907016272,1324.1703345431267,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,-4.511996e-05,19.22892125577937,-1291.191791366598,1329.6496338781562,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,-4.511996e-05,37.78831859466027,-1272.6323940277166,1348.2090312170371,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,-4.511996e-05,34.02293676934005,-1276.3977758530368,1344.4436493917171,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,8.259965,54.99916313513495,-1255.421549487242,1365.419875757512,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,556.62006,619.6949403836215,-690.7257722387553,1930.1156530059986,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,1931.38,1827.4018564949126,516.9811438725355,3137.8225691172897,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,3301.6,2613.4190617376703,1302.9983491152932,3923.839774360047,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,4003.97,3811.272116809804,2500.8514041874273,5121.6928294321815,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,3731.08,3113.7033810350263,1803.2826684126494,4424.124093657403,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,3075.17,3716.1477436821488,2405.7270310597714,5026.568456304525,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,2138.55,2557.746649248659,1247.3259366262819,3868.167361871036,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,1118.67,1112.052445517064,-198.36826710531295,2422.473158139441,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,318.8303,163.28475740079375,-1147.1359552215836,1473.7054700231706,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,4.769974,6.294613418345307,-1304.126099204032,1316.7153260407222,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,-4.511996e-05,-19.29425134760686,-1329.7149639699842,1291.12646127477,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,-4.511996e-05,-13.489369856793473,-1323.9100824791708,1296.9313427655836,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,-4.511996e-05,-10.258094681709736,-1320.6788073040866,1300.1626179406671,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,-4.511996e-05,-7.963138528206855,-1318.3838511505842,1302.45757409417,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,-4.511996e-05,-10.734623525198913,-1321.1553361475758,1299.6860890971784,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,-4.511996e-05,-10.514831086198228,-1320.9355437085756,1299.9058815361789,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,-4.511996e-05,-4.35771962534227,-1314.7784322477196,1306.0629929970348,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,-4.511996e-05,-14.590814017653884,-1325.0115266400312,1295.8298986047232,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,-4.511996e-05,-9.736505916603619,-1320.15721853898,1300.6842067057737,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,-4.511996e-05,-14.428457467502994,-1324.8491700898799,1295.9922551548739,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,-4.511996e-05,-14.647391474780306,-1325.0681040971572,1295.7733211475966,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,-4.511996e-05,3.203782118336676,-1307.2169305040402,1313.6244947407135,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,-4.511996e-05,6.529400137315406,-1303.891312485062,1316.9501127596925,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,3.5202186,6.529400137315406,-1303.891312485062,1316.9501127596925,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,225.22993,393.14996681753064,-917.2707458048462,1703.5706794399077,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,815.35004,1309.267248799244,-1.1534638231332792,2619.687961421621,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,1640.22,1818.1316320272429,507.71091940486576,3128.55234464962,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,2611.26,2949.73628673197,1639.3155741095927,4260.156999354347,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,3117.73,3411.412920387801,2100.992207765424,4721.833633010178,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,3045.67,3162.6939880409846,1852.2732754186077,4473.114700663362,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,2635.98,3489.317127542333,2178.8964149199555,4799.73784016471,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,1791.22,1858.6964482203507,548.2757355979734,3169.1171608427276,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,606.9299,433.3737701864352,-877.0469424359421,1743.794482808812,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,13.640092,-13.026108508156085,-1323.4468211305325,1297.394604114221,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,-4.511996e-05,-2.4123480731982454,-1312.8330606955756,1308.0083645491789,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,-4.511996e-05,-2.4123480731982454,-1312.8330606955756,1308.0083645491789,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,-4.511996e-05,0.013389769292643905,-1310.4073228530838,1310.43410239167,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,-4.511996e-05,-3.312228249686086,-1313.732940872063,1307.108484372691,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,-4.511996e-05,-5.7379660921769755,-1316.1586787145538,1304.6827465302001,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,-4.511996e-05,-4.664444513910439,-1315.0851571362878,1305.7562681084664,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,-4.511996e-05,-9.252645057142672,-1319.67335767952,1301.1680675652342,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,-4.511996e-05,-10.497350589849248,-1320.9180632122266,1299.9233620325278,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,-4.511996e-05,-12.982176163978238,-1323.4028887863556,1297.4385364583989,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,-4.511996e-05,-17.888421685472622,-1328.30913430785,1292.5322909369042,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,-4.511996e-05,-17.20660271821953,-1327.627315340596,1293.2141099041578,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,-4.511996e-05,3.9701888938766388,-1306.4505237285007,1314.3909015162535,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,-4.511996e-05,6.529400137315406,-1303.891312485062,1316.9501127596925,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,12.880082,6.529400137315406,-1303.891312485062,1316.9501127596925,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,346.4399,528.3068199645691,-782.1138926578078,1838.7275325869462,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,1029.76,1457.5528684696492,147.13215584727232,2767.973581092026,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,1765.37,2158.605050320234,848.1843376978572,3469.0257629426114,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,2449.08,2951.908135610193,1641.487422987816,4262.32884823257,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,2789.57,3966.7633508688723,2656.3426382464954,5277.18406349125,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,2676.0,3637.398140789126,2326.9774281667487,4947.8188534115025,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,2174.16,3138.7684510960776,1828.3477384737005,4449.189163718454,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,1327.41,1826.2040221657808,515.7833095434039,3136.6247347881576,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,420.1899,543.2676518057883,-767.1530608165885,1853.6883644281654,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,11.340043,-24.54491979052591,-1334.9656324129032,1285.8757928318512,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,-4.511996e-05,-9.8572113223222,-1320.2779239446995,1300.5635013000547,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,-4.511996e-05,-14.299011611468813,-1324.7197242338457,1296.1217010109083,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,-4.511996e-05,-9.897330331121793,-1320.3180429534991,1300.523382291255,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,-4.511996e-05,-8.40704539708986,-1318.8277580194667,1302.0136672252872,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,-4.511996e-05,-1.0142512454845019,-1311.4349638678618,1309.4064613768926,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,-4.511996e-05,1.235960073850947,-1309.184752548526,1311.656672696228,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,-4.511996e-05,-2.089657945127783,-1312.510370567505,1308.3310546772493,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,-4.511996e-05,-1.5679171491005945,-1311.988629771478,1308.8527954732763,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,-4.511996e-05,-0.7708052433022203,-1311.1915178656795,1309.6499073790749,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,-4.511996e-05,-9.066477706908245,-1319.4871903292856,1301.3542349154689,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,-4.511996e-05,-5.825447496215929,-1316.2461601185928,1304.5952651261612,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,-4.511996e-05,12.025726096901053,-1298.3949865254758,1322.4464387192784,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,-4.511996e-05,14.54754635395011,-1295.8731662684263,1324.9682589763274,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,2.0500038,17.398757019322602,-1293.0219556030547,1327.8194696416997,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,199.75972,389.0669803718688,-921.3537322505081,1699.487692994246,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,882.49994,1634.7393092764632,324.3185966540864,2945.16002189884,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,1776.75,2827.5600936736046,1517.1393810512277,4137.980806295982,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,2623.22,4077.30543508974,2766.884722467363,5387.726147712117,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,3114.28,4627.450685980714,3317.029973358337,5937.871398603091,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,3004.87,3636.366265602579,2325.945552980202,4946.786978224956,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,2303.45,3052.649948334813,1742.2292357124359,4363.07066095719,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,1184.78,1637.8358417082454,327.41512908586856,2948.2565543306227,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,283.61008,464.10570007661454,-846.3150125457628,1774.5264126989914,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,3.8000038,12.385253386924433,-1298.035459235453,1322.8059660093015,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,-4.511996e-05,-7.808381560225371,-1318.2290941826027,1302.6123310621517,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,-4.511996e-05,2.119531048707813,-1308.3011815736686,1312.5402436710851,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,-4.511996e-05,3.6098159827402014,-1306.8108966396371,1314.030528605117,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,-4.511996e-05,3.6098159827402014,-1306.8108966396371,1314.030528605117,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,-4.511996e-05,9.020089705584269,-1301.4006229167921,1319.4408023279614,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,-4.511996e-05,7.449359482753607,-1302.9713531396233,1317.8700721051307,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,-4.511996e-05,9.020089705584269,-1301.4006229167921,1319.4408023279614,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,-4.511996e-05,6.974750522155318,-1303.445962100222,1317.3954631445322,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,-4.511996e-05,0.5136445617808931,-1309.907068060596,1310.934357184158,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,-4.511996e-05,4.682002864895367,-1305.7387097574815,1315.1027154872722,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,-4.511996e-05,10.444901555142224,-1299.975811067235,1320.8656141775193,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,-4.511996e-05,25.20725862700101,-1285.2134539953763,1335.6279712493779,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,-4.511996e-05,23.334699968620498,-1287.0860126537568,1333.7554125909974,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,10.269975,38.23183557102584,-1272.188877051351,1348.652548193403,2026-02-01 00:00:00+00:00,30
