date,load_ampr_actual,load_ampr_fitted,load_ampr_lower,load_ampr_upper,cutoff,hours_ahead
2026-02-01 08:00:00+00:00,19480.58,19299.166,18911.031,19687.303,2026-01-31 00:00:00+00:00,32
2026-02-01 09:00:00+00:00,20422.23,20294.309,19906.174,20682.445,2026-01-31 00:00:00+00:00,33
2026-02-01 10:00:00+00:00,20693.54,20947.174,20559.037,21335.309,2026-01-31 00:00:00+00:00,34
2026-02-01 11:00:00+00:00,20900.31,20995.014,20606.879,21383.15,2026-01-31 00:00:00+00:00,35
2026-02-01 12:00:00+00:00,20601.19,20834.9,20446.764,21223.037,2026-01-31 00:00:00+00:00,36
2026-02-01 13:00:00+00:00,20331.96,20577.88,20189.744,20966.016,2026-01-31 00:00:00+00:00,37
2026-02-01 14:00:00+00:00,20252.59,20498.7,20110.564,20886.836,2026-01-31 00:00:00+00:00,38
2026-02-01 15:00:00+00:00,20710.89,20926.752,20538.615,21314.887,2026-01-31 00:00:00+00:00,39
2026-02-01 16:00:00+00:00,21830.29,21583.787,21195.652,21971.924,2026-01-31 00:00:00+00:00,40
2026-02-01 17:00:00+00:00,22577.57,22225.773,21837.637,22613.908,2026-01-31 00:00:00+00:00,41
2026-02-01 18:00:00+00:00,22580.14,22133.867,21745.73,22522.002,2026-01-31 00:00:00+00:00,42
2026-02-01 19:00:00+00:00,21709.95,21208.568,20820.432,21596.703,2026-01-31 00:00:00+00:00,43
2026-02-01 20:00:00+00:00,20464.93,20515.627,20127.492,20903.764,2026-01-31 00:00:00+00:00,44
2026-02-01 21:00:00+00:00,19633.63,19759.941,19371.805,20148.076,2026-01-31 00:00:00+00:00,45
2026-02-01 22:00:00+00:00,18555.22,18705.176,18317.041,19093.312,2026-01-31 00:00:00+00:00,46
2026-02-01 23:00:00+00:00,17212.58,17438.662,17050.527,17826.799,2026-01-31 00:00:00+00:00,47
2026-02-02 00:00:00+00:00,16986.46,16892.756,16504.621,17280.893,2026-01-31 00:00:00+00:00,48
2026-02-02 01:00:00+00:00,16792.19,16791.406,16403.271,17179.543,2026-01-31 00:00:00+00:00,49
2026-02-02 02:00:00+00:00,16871.19,16846.902,16458.768,17235.04,2026-01-31 00:00:00+00:00,50
2026-02-02 03:00:00+00:00,17561.95,17381.422,16993.285,17769.559,2026-01-31 00:00:00+00:00,51
2026-02-02 04:00:00+00:00,19067.34,18675.152,18287.018,19063.29,2026-01-31 00:00:00+00:00,52
2026-02-02 05:00:00+00:00,22138.24,21627.592,21239.457,22015.729,2026-01-31 00:00:00+00:00,53
2026-02-02 06:00:00+00:00,24196.63,23680.168,23292.033,24068.305,2026-01-31 00:00:00+00:00,54
2026-02-02 07:00:00+00:00,25268.67,24713.473,24325.338,25101.61,2026-01-31 00:00:00+00:00,55
2026-02-02 08:00:00+00:00,25387.67,24877.324,24489.188,25265.459,2026-01-31 00:00:00+00:00,56
2026-02-02 09:00:00+00:00,25627.3,24991.637,24603.5,25379.771,2026-01-31 00:00:00+00:00,57
2026-02-02 10:00:00+00:00,24893.54,25069.875,24681.738,25458.012,2026-01-31 00:00:00+00:00,58
2026-02-02 11:00:00+00:00,24761.96,24948.871,24560.734,25337.006,2026-01-31 00:00:00+00:00,59
2026-02-02 12:00:00+00:00,25261.82,24927.873,24539.736,25316.01,2026-01-31 00:00:00+00:00,60
2026-02-02 13:00:00+00:00,24822.3,24641.143,24253.006,25029.277,2026-01-31 00:00:00+00:00,61
2026-02-02 14:00:00+00:00,24664.32,24631.273,24243.139,25019.41,2026-01-31 00:00:00+00:00,62
2026-02-02 15:00:00+00:00,24895.46,24959.67,24571.533,25347.805,2026-01-31 00:00:00+00:00,63
2026-02-02 16:00:00+00:00,25267.88,25437.77,25049.633,25825.906,2026-01-31 00:00:00+00:00,64
2026-02-02 17:00:00+00:00,25938.15,25946.957,25558.82,26335.092,2026-01-31 00:00:00+00:00,65
2026-02-02 18:00:00+00:00,25917.18,25689.072,25300.936,26077.207,2026-01-31 00:00:00+00:00,66
2026-02-02 19:00:00+00:00,25003.21,24588.377,24200.24,24976.512,2026-01-31 00:00:00+00:00,67
2026-02-02 20:00:00+00:00,23767.09,23549.947,23161.812,23938.084,2026-01-31 00:00:00+00:00,68
2026-02-02 21:00:00+00:00,22270.67,22221.203,21833.066,22609.338,2026-01-31 00:00:00+00:00,69
2026-02-02 22:00:00+00:00,20622.07,20833.86,20445.723,21221.994,2026-01-31 00:00:00+00:00,70
2026-02-02 23:00:00+00:00,19714.02,19746.58,19358.443,20134.715,2026-01-31 00:00:00+00:00,71
2026-02-03 00:00:00+00:00,19223.49,19205.27,18817.135,19593.406,2026-01-31 00:00:00+00:00,72
2026-02-03 01:00:00+00:00,18841.76,18799.836,18411.7,19187.973,2026-01-31 00:00:00+00:00,73
2026-02-03 02:00:00+00:00,19382.77,19110.055,18721.92,19498.191,2026-01-31 00:00:00+00:00,74
2026-02-03 03:00:00+00:00,19824.44,19637.33,19249.193,20025.465,2026-01-31 00:00:00+00:00,75
2026-02-03 04:00:00+00:00,20974.85,20829.082,20440.945,21217.217,2026-01-31 00:00:00+00:00,76
2026-02-03 05:00:00+00:00,23492.16,23405.324,23017.19,23793.46,2026-01-31 00:00:00+00:00,77
2026-02-03 06:00:00+00:00,25797.65,25517.213,25129.078,25905.35,2026-01-31 00:00:00+00:00,78
2026-02-03 07:00:00+00:00,26910.71,26550.885,26162.75,26939.021,2026-01-31 00:00:00+00:00,79
2026-02-03 08:00:00+00:00,27275.05,26870.344,26482.209,27258.48,2026-01-31 00:00:00+00:00,80
2026-02-03 09:00:00+00:00,26903.82,26746.938,26358.8,27135.072,2026-01-31 00:00:00+00:00,81
2026-02-03 10:00:00+00:00,26609.33,26875.723,26487.588,27263.857,2026-01-31 00:00:00+00:00,82
2026-02-03 11:00:00+00:00,26903.45,26951.98,26563.846,27340.117,2026-01-31 00:00:00+00:00,83
2026-02-03 12:00:00+00:00,26630.74,26598.855,26210.72,26986.992,2026-01-31 00:00:00+00:00,84
2026-02-03 13:00:00+00:00,26194.78,26155.291,25767.154,26543.426,2026-01-31 00:00:00+00:00,85
2026-02-03 14:00:00+00:00,25893.67,25908.02,25519.883,26296.154,2026-01-31 00:00:00+00:00,86
2026-02-03 15:00:00+00:00,26258.66,26181.547,25793.41,26569.682,2026-01-31 00:00:00+00:00,87
2026-02-03 16:00:00+00:00,27094.08,27015.227,26627.09,27403.361,2026-01-31 00:00:00+00:00,88
2026-02-03 17:00:00+00:00,27043.36,26613.342,26225.205,27001.477,2026-01-31 00:00:00+00:00,89
2026-02-03 18:00:00+00:00,26530.3,26156.314,25768.178,26544.45,2026-01-31 00:00:00+00:00,90
2026-02-03 19:00:00+00:00,25262.91,24888.805,24500.668,25276.94,2026-01-31 00:00:00+00:00,91
2026-02-03 20:00:00+00:00,23939.38,23785.016,23396.879,24173.15,2026-01-31 00:00:00+00:00,92
2026-02-03 21:00:00+00:00,22808.03,22384.123,21995.986,22772.258,2026-01-31 00:00:00+00:00,93
2026-02-03 22:00:00+00:00,21314.57,21051.43,20663.293,21439.564,2026-01-31 00:00:00+00:00,94
2026-02-03 23:00:00+00:00,20170.91,19826.562,19438.428,20214.7,2026-01-31 00:00:00+00:00,95
2026-02-04 00:00:00+00:00,19708.75,19523.828,19135.693,19911.965,2026-01-31 00:00:00+00:00,96
2026-02-04 01:00:00+00:00,19913.28,19316.818,18928.682,19704.953,2026-01-31 00:00:00+00:00,97
2026-02-04 02:00:00+00:00,19508.23,19334.395,18946.258,19722.53,2026-01-31 00:00:00+00:00,98
2026-02-04 03:00:00+00:00,19902.51,19983.174,19595.037,20371.309,2026-01-31 00:00:00+00:00,99
2026-02-04 04:00:00+00:00,20748.99,20949.406,20561.27,21337.541,2026-01-31 00:00:00+00:00,100
2026-02-04 05:00:00+00:00,23526.14,23555.46,23167.324,23943.598,2026-01-31 00:00:00+00:00,101
2026-02-04 06:00:00+00:00,25094.07,25180.615,24792.479,25568.75,2026-01-31 00:00:00+00:00,102
2026-02-04 07:00:00+00:00,25917.2,25928.965,25540.828,26317.1,2026-01-31 00:00:00+00:00,103
2026-02-04 08:00:00+00:00,25997.18,25970.46,25582.324,26358.596,2026-01-31 00:00:00+00:00,104
2026-02-04 09:00:00+00:00,25568.87,25718.707,25330.57,26106.844,2026-01-31 00:00:00+00:00,105
2026-02-04 10:00:00+00:00,25260.76,25522.95,25134.814,25911.086,2026-01-31 00:00:00+00:00,106
2026-02-04 11:00:00+00:00,25280.97,25343.377,24955.242,25731.514,2026-01-31 00:00:00+00:00,107
2026-02-04 12:00:00+00:00,25164.86,24992.555,24604.42,25380.691,2026-01-31 00:00:00+00:00,108
2026-02-04 13:00:00+00:00,24457.72,24607.875,24219.738,24996.012,2026-01-31 00:00:00+00:00,109
2026-02-04 14:00:00+00:00,24909.55,24832.793,24444.658,25220.93,2026-01-31 00:00:00+00:00,110
2026-02-04 15:00:00+00:00,24837.27,25073.312,24685.176,25461.45,2026-01-31 00:00:00+00:00,111
2026-02-04 16:00:00+00:00,25571.07,25638.918,25250.781,26027.053,2026-01-31 00:00:00+00:00,112
2026-02-04 17:00:00+00:00,26311.16,26141.434,25753.297,26529.568,2026-01-31 00:00:00+00:00,113
2026-02-04 18:00:00+00:00,26115.04,25760.54,25372.404,26148.676,2026-01-31 00:00:00+00:00,114
2026-02-04 19:00:00+00:00,25166.43,25235.754,24847.62,25623.89,2026-01-31 00:00:00+00:00,115
2026-02-04 20:00:00+00:00,23614.04,23823.746,23435.61,24211.883,2026-01-31 00:00:00+00:00,116
2026-02-04 21:00:00+00:00,21942.04,22333.172,21945.037,22721.309,2026-01-31 00:00:00+00:00,117
2026-02-04 22:00:00+00:00,20696.22,21212.303,20824.166,21600.438,2026-01-31 00:00:00+00:00,118
2026-02-04 23:00:00+00:00,19742.79,20106.06,19717.924,20494.195,2026-01-31 00:00:00+00:00,119
2026-02-05 00:00:00+00:00,19590.07,19564.508,19176.371,19952.643,2026-01-31 00:00:00+00:00,120
2026-02-05 01:00:00+00:00,19274.78,19322.77,18934.633,19710.904,2026-01-31 00:00:00+00:00,121
2026-02-05 02:00:00+00:00,19544.28,19438.867,19050.73,19827.002,2026-01-31 00:00:00+00:00,122
2026-02-05 03:00:00+00:00,19771.35,20115.867,19727.732,20504.004,2026-01-31 00:00:00+00:00,123
2026-02-05 04:00:00+00:00,21056.84,21317.006,20928.87,21705.143,2026-01-31 00:00:00+00:00,124
2026-02-05 05:00:00+00:00,24061.62,24408.61,24020.473,24796.744,2026-01-31 00:00:00+00:00,125
2026-02-05 06:00:00+00:00,26160.94,26411.281,26023.146,26799.418,2026-01-31 00:00:00+00:00,126
2026-02-05 07:00:00+00:00,26805.99,26818.676,26430.54,27206.81,2026-01-31 00:00:00+00:00,127
2026-02-05 08:00:00+00:00,26892.1,26914.066,26525.932,27302.203,2026-01-31 00:00:00+00:00,128
2026-02-05 09:00:00+00:00,26101.33,26463.834,26075.697,26851.969,2026-01-31 00:00:00+00:00,129
2026-02-05 10:00:00+00:00,26211.94,26369.975,25981.838,26758.11,2026-01-31 00:00:00+00:00,130
2026-02-05 11:00:00+00:00,26090.08,26209.271,25821.135,26597.406,2026-01-31 00:00:00+00:00,131
2026-02-05 12:00:00+00:00,25635.97,25717.611,25329.475,26105.746,2026-01-31 00:00:00+00:00,132
2026-02-05 13:00:00+00:00,25176.94,25355.81,24967.676,25743.947,2026-01-31 00:00:00+00:00,133
2026-02-05 14:00:00+00:00,24741.17,25122.045,24733.908,25510.18,2026-01-31 00:00:00+00:00,134
2026-02-05 15:00:00+00:00,24983.39,25432.924,25044.787,25821.059,2026-01-31 00:00:00+00:00,135
2026-02-05 16:00:00+00:00,25795.81,26056.375,25668.238,26444.51,2026-01-31 00:00:00+00:00,136
2026-02-05 17:00:00+00:00,26061.46,26315.883,25927.746,26704.018,2026-01-31 00:00:00+00:00,137
2026-02-05 18:00:00+00:00,26000.1,25873.875,25485.74,26262.012,2026-01-31 00:00:00+00:00,138
2026-02-05 19:00:00+00:00,24823.02,24989.52,24601.385,25377.656,2026-01-31 00:00:00+00:00,139
2026-02-05 20:00:00+00:00,23913.38,24013.256,23625.121,24401.393,2026-01-31 00:00:00+00:00,140
2026-02-05 21:00:00+00:00,22700.77,22625.889,22237.754,23014.025,2026-01-31 00:00:00+00:00,141
2026-02-05 22:00:00+00:00,21245.95,21318.475,20930.338,21706.61,2026-01-31 00:00:00+00:00,142
2026-02-05 23:00:00+00:00,20342.65,20301.266,19913.13,20689.402,2026-01-31 00:00:00+00:00,143
2026-02-06 00:00:00+00:00,19725.15,19689.656,19301.52,20077.791,2026-01-31 00:00:00+00:00,144
2026-02-06 01:00:00+00:00,19440.1,19387.617,18999.48,19775.752,2026-01-31 00:00:00+00:00,145
2026-02-06 02:00:00+00:00,19454.79,19350.652,18962.516,19738.787,2026-01-31 00:00:00+00:00,146
2026-02-06 03:00:00+00:00,19941.76,19971.812,19583.676,20359.947,2026-01-31 00:00:00+00:00,147
2026-02-06 04:00:00+00:00,21243.53,21066.33,20678.195,21454.467,2026-01-31 00:00:00+00:00,148
2026-02-06 05:00:00+00:00,23767.18,23427.05,23038.916,23815.188,2026-01-31 00:00:00+00:00,149
2026-02-06 06:00:00+00:00,25675.58,25216.496,24828.36,25604.63,2026-01-31 00:00:00+00:00,150
2026-02-06 07:00:00+00:00,26382.98,25966.393,25578.258,26354.53,2026-01-31 00:00:00+00:00,151
2026-02-06 08:00:00+00:00,26389.03,26114.186,25726.049,26502.32,2026-01-31 00:00:00+00:00,152
2026-02-06 09:00:00+00:00,26180.75,26105.025,25716.89,26493.162,2026-01-31 00:00:00+00:00,153
2026-02-06 10:00:00+00:00,26002.45,25979.879,25591.742,26368.016,2026-01-31 00:00:00+00:00,154
2026-02-06 11:00:00+00:00,25982.18,25789.164,25401.03,26177.3,2026-01-31 00:00:00+00:00,155
2026-02-06 12:00:00+00:00,25473.43,25470.35,25082.215,25858.486,2026-01-31 00:00:00+00:00,156
2026-02-06 13:00:00+00:00,24965.88,25000.668,24612.531,25388.803,2026-01-31 00:00:00+00:00,157
2026-02-06 14:00:00+00:00,24983.75,25054.883,24666.748,25443.02,2026-01-31 00:00:00+00:00,158
2026-02-06 15:00:00+00:00,24945.06,25134.314,24746.18,25522.451,2026-01-31 00:00:00+00:00,159
2026-02-06 16:00:00+00:00,25239.65,25436.482,25048.348,25824.62,2026-01-31 00:00:00+00:00,160
2026-02-06 17:00:00+00:00,25612.05,25826.715,25438.58,26214.852,2026-01-31 00:00:00+00:00,161
2026-02-06 18:00:00+00:00,25240.06,25236.932,24848.795,25625.066,2026-01-31 00:00:00+00:00,162
2026-02-06 19:00:00+00:00,23935.73,24058.248,23670.113,24446.385,2026-01-31 00:00:00+00:00,163
2026-02-06 20:00:00+00:00,22854.78,22920.863,22532.727,23309.0,2026-01-31 00:00:00+00:00,164
2026-02-06 21:00:00+00:00,21723.22,21645.56,21257.424,22033.697,2026-01-31 00:00:00+00:00,165
2026-02-06 22:00:00+00:00,20338.29,20337.04,19948.902,20725.174,2026-01-31 00:00:00+00:00,166
2026-02-06 23:00:00+00:00,18945.27,18996.924,18608.787,19385.059,2026-01-31 00:00:00+00:00,167
2026-02-01 00:00:00+00:00,16478.78,16641.494,16253.357,17029.629,2026-02-01 00:00:00+00:00,0
2026-02-01 01:00:00+00:00,16442.66,16389.703,16001.567,16777.84,2026-02-01 00:00:00+00:00,1
2026-02-01 02:00:00+00:00,16271.01,16221.439,15833.303,16609.574,2026-02-01 00:00:00+00:00,2
2026-02-01 03:00:00+00:00,16416.04,16272.361,15884.226,16660.498,2026-02-01 00:00:00+00:00,3
2026-02-01 04:00:00+00:00,16315.69,16495.54,16107.403,16883.676,2026-02-01 00:00:00+00:00,4
2026-02-01 05:00:00+00:00,16586.89,16679.832,16291.695,17067.967,2026-02-01 00:00:00+00:00,5
2026-02-01 06:00:00+00:00,16993.48,17243.22,16855.084,17631.357,2026-02-01 00:00:00+00:00,6
2026-02-01 07:00:00+00:00,18234.16,18396.47,18008.336,18784.607,2026-02-01 00:00:00+00:00,7
2026-02-01 08:00:00+00:00,19480.58,19585.31,19197.174,19973.447,2026-02-01 00:00:00+00:00,8
2026-02-01 09:00:00+00:00,20422.23,20368.654,19980.52,20756.791,2026-02-01 00:00:00+00:00,9
2026-02-01 10:00:00+00:00,20693.54,20993.307,20605.17,21381.441,2026-02-01 00:00:00+00:00,10
2026-02-01 11:00:00+00:00,20900.31,20973.924,20585.79,21362.06,2026-02-01 00:00:00+00:00,11
2026-02-01 12:00:00+00:00,20601.19,20728.87,20340.732,21117.004,2026-02-01 00:00:00+00:00,12
2026-02-01 13:00:00+00:00,20331.96,20504.396,20116.26,20892.531,2026-02-01 00:00:00+00:00,13
2026-02-01 14:00:00+00:00,20252.59,20377.812,19989.678,20765.95,2026-02-01 00:00:00+00:00,14
2026-02-01 15:00:00+00:00,20710.89,20744.273,20356.139,21132.41,2026-02-01 00:00:00+00:00,15
2026-02-01 16:00:00+00:00,21830.29,21701.928,21313.791,22090.062,2026-02-01 00:00:00+00:00,16
2026-02-01 17:00:00+00:00,22577.57,22364.914,21976.777,22753.049,2026-02-01 00:00:00+00:00,17
2026-02-01 18:00:00+00:00,22580.14,22233.834,21845.7,22621.97,2026-02-01 00:00:00+00:00,18
2026-02-01 19:00:00+00:00,21709.95,21423.18,21035.043,21811.314,2026-02-01 00:00:00+00:00,19
2026-02-01 20:00:00+00:00,20464.93,20597.285,20209.15,20985.422,2026-02-01 00:00:00+00:00,20
2026-02-01 21:00:00+00:00,19633.63,19850.422,19462.285,20238.557,2026-02-01 00:00:00+00:00,21
2026-02-01 22:00:00+00:00,18555.22,18858.457,18470.322,19246.594,2026-02-01 00:00:00+00:00,22
2026-02-01 23:00:00+00:00,17212.58,17768.357,17380.22,18156.492,2026-02-01 00:00:00+00:00,23
2026-02-02 00:00:00+00:00,16986.46,17296.197,16908.062,17684.334,2026-02-01 00:00:00+00:00,24
2026-02-02 01:00:00+00:00,16792.19,17010.541,16622.404,17398.676,2026-02-01 00:00:00+00:00,25
2026-02-02 02:00:00+00:00,16871.19,17135.133,16746.998,17523.27,2026-02-01 00:00:00+00:00,26
2026-02-02 03:00:00+00:00,17561.95,17583.328,17195.193,17971.465,2026-02-01 00:00:00+00:00,27
2026-02-02 04:00:00+00:00,19067.34,19168.455,18780.318,19556.59,2026-02-01 00:00:00+00:00,28
2026-02-02 05:00:00+00:00,22138.24,22053.871,21665.734,22442.006,2026-02-01 00:00:00+00:00,29
2026-02-02 06:00:00+00:00,24196.63,23893.908,23505.771,24282.045,2026-02-01 00:00:00+00:00,30
2026-02-02 07:00:00+00:00,25268.67,25059.762,24671.625,25447.896,2026-02-01 00:00:00+00:00,31
2026-02-02 08:00:00+00:00,25387.67,25367.367,24979.232,25755.504,2026-02-01 00:00:00+00:00,32
2026-02-02 09:00:00+00:00,25627.3,25427.238,25039.102,25815.373,2026-02-01 00:00:00+00:00,33
2026-02-02 10:00:00+00:00,24893.54,25174.002,24785.865,25562.137,2026-02-01 00:00:00+00:00,34
2026-02-02 11:00:00+00:00,24761.96,24900.426,24512.29,25288.56,2026-02-01 00:00:00+00:00,35
2026-02-02 12:00:00+00:00,25261.82,24871.084,24482.947,25259.22,2026-02-01 00:00:00+00:00,36
2026-02-02 13:00:00+00:00,24822.3,24679.586,24291.451,25067.723,2026-02-01 00:00:00+00:00,37
2026-02-02 14:00:00+00:00,24664.32,24633.715,24245.578,25021.852,2026-02-01 00:00:00+00:00,38
2026-02-02 15:00:00+00:00,24895.46,24959.67,24571.533,25347.805,2026-02-01 00:00:00+00:00,39
2026-02-02 16:00:00+00:00,25267.88,25437.77,25049.633,25825.906,2026-02-01 00:00:00+00:00,40
2026-02-02 17:00:00+00:00,25938.15,25946.957,25558.82,26335.092,2026-02-01 00:00:00+00:00,41
2026-02-02 18:00:00+00:00,25917.18,25689.072,25300.936,26077.207,2026-02-01 00:00:00+00:00,42
2026-02-02 19:00:00+00:00,25003.21,24588.377,24200.24,24976.512,2026-02-01 00:00:00+00:00,43
2026-02-02 20:00:00+00:00,23767.09,23549.947,23161.812,23938.084,2026-02-01 00:00:00+00:00,44
2026-02-02 21:00:00+00:00,22270.67,22226.373,21838.238,22614.51,2026-02-01 00:00:00+00:00,45
2026-02-02 22:00:00+00:00,20622.07,20833.86,20445.723,21221.994,2026-02-01 00:00:00+00:00,46
2026-02-02 23:00:00+00:00,19714.02,19746.58,19358.443,20134.715,2026-02-01 00:00:00+00:00,47
2026-02-03 00:00:00+00:00,19223.49,19205.27,18817.135,19593.406,2026-02-01 00:00:00+00:00,48
2026-02-03 01:00:00+00:00,18841.76,18799.836,18411.7,19187.973,2026-02-01 00:00:00+00:00,49
2026-02-03 02:00:00+00:00,19382.77,19110.055,18721.92,19498.191,2026-02-01 00:00:00+00:00,50
2026-02-03 03:00:00+00:00,19824.44,19637.33,19249.193,20025.465,2026-02-01 00:00:00+00:00,51
2026-02-03 04:00:00+00:00,20974.85,20829.082,20440.945,21217.217,2026-02-01 00:00:00+00:00,52
2026-02-03 05:00:00+00:00,23492.16,23405.324,23017.19,23793.46,2026-02-01 00:00:00+00:00,53
2026-02-03 06:00:00+00:00,25797.65,25517.213,25129.078,25905.35,2026-02-01 00:00:00+00:00,54
2026-02-03 07:00:00+00:00,26910.71,26550.885,26162.75,26939.021,2026-02-01 00:00:00+00:00,55
2026-02-03 08:00:00+00:00,27275.05,26870.344,26482.209,27258.48,2026-02-01 00:00:00+00:00,56
2026-02-03 09:00:00+00:00,26903.82,26746.938,26358.8,27135.072,2026-02-01 00:00:00+00:00,57
2026-02-03 10:00:00+00:00,26609.33,26875.723,26487.588,27263.857,2026-02-01 00:00:00+00:00,58
2026-02-03 11:00:00+00:00,26903.45,26951.98,26563.846,27340.117,2026-02-01 00:00:00+00:00,59
2026-02-03 12:00:00+00:00,26630.74,26598.855,26210.72,26986.992,2026-02-01 00:00:00+00:00,60
2026-02-03 13:00:00+00:00,26194.78,26155.291,25767.154,26543.426,2026-02-01 00:00:00+00:00,61
2026-02-03 14:00:00+00:00,25893.67,25908.02,25519.883,26296.154,2026-02-01 00:00:00+00:00,62
2026-02-03 15:00:00+00:00,26258.66,26181.547,25793.41,26569.682,2026-02-01 00:00:00+00:00,63
2026-02-03 16:00:00+00:00,27094.08,27015.227,26627.09,27403.361,2026-02-01 00:00:00+00:00,64
2026-02-03 17:00:00+00:00,27043.36,26613.342,26225.205,27001.477,2026-02-01 00:00:00+00:00,65
2026-02-03 18:00:00+00:00,26530.3,26156.314,25768.178,26544.45,2026-02-01 00:00:00+00:00,66
2026-02-03 19:00:00+00:00,25262.91,24888.805,24500.668,25276.94,2026-02-01 00:00:00+00:00,67
2026-02-03 20:00:00+00:00,23939.38,23785.016,23396.879,24173.15,2026-02-01 00:00:00+00:00,68
2026-02-03 21:00:00+00:00,22808.03,22384.123,21995.986,22772.258,2026-02-01 00:00:00+00:00,69
2026-02-03 22:00:00+00:00,21314.57,21051.43,20663.293,21439.564,2026-02-01 00:00:00+00:00,70
2026-02-03 23:00:00+00:00,20170.91,19826.562,19438.428,20214.7,2026-02-01 00:00:00+00:00,71
2026-02-04 00:00:00+00:00,19708.75,19523.828,19135.693,19911.965,2026-02-01 00:00:00+00:00,72
2026-02-04 01:00:00+00:00,19913.28,19316.818,18928.682,19704.953,2026-02-01 00:00:00+00:00,73
2026-02-04 02:00:00+00:00,19508.23,19334.395,18946.258,19722.53,2026-02-01 00:00:00+00:00,74
2026-02-04 03:00:00+00:00,19902.51,19983.174,19595.037,20371.309,2026-02-01 00:00:00+00:00,75
2026-02-04 04:00:00+00:00,20748.99,20949.406,20561.27,21337.541,2026-02-01 00:00:00+00:00,76
2026-02-04 05:00:00+00:00,23526.14,23555.46,23167.324,23943.598,2026-02-01 00:00:00+00:00,77
2026-02-04 06:00:00+00:00,25094.07,25180.615,24792.479,25568.75,2026-02-01 00:00:00+00:00,78
2026-02-04 07:00:00+00:00,25917.2,25928.965,25540.828,26317.1,2026-02-01 00:00:00+00:00,79
