date,wind_onshore_50hz_actual,wind_onshore_50hz_fitted,wind_onshore_50hz_lower,wind_onshore_50hz_upper,cutoff,hours_ahead
2026-02-09 23:00:00+00:00,1342.16,1168.7069,297.8342788052969,2039.5795447080757,2026-02-04 00:00:00+00:00,143
2026-02-10 00:00:00+00:00,1201.0099,1522.2094,651.3367733255263,2393.0820392283053,2026-02-04 00:00:00+00:00,144
2026-02-10 01:00:00+00:00,1162.15,1246.4606,375.587924422367,2117.333190325146,2026-02-04 00:00:00+00:00,145
2026-02-10 02:00:00+00:00,1203.4,1132.8993,262.02671204562375,2003.7719779484025,2026-02-04 00:00:00+00:00,146
2026-02-10 03:00:00+00:00,1303.08,1408.2806,537.4079993189548,2279.153265221734,2026-02-04 00:00:00+00:00,147
2026-02-10 04:00:00+00:00,1441.34,1485.3656,614.4930864277057,2356.2383523304843,2026-02-04 00:00:00+00:00,148
2026-02-10 05:00:00+00:00,1564.13,1608.5609,737.6883336458172,2479.433599548596,2026-02-04 00:00:00+00:00,149
2026-02-10 06:00:00+00:00,1728.9999,1538.8861,668.0134752980757,2409.7587412008543,2026-02-04 00:00:00+00:00,150
2026-02-10 07:00:00+00:00,1863.4001,1615.7133,744.8406482536893,2486.5859141564683,2026-02-04 00:00:00+00:00,151
2026-02-10 08:00:00+00:00,1836.81,1165.7164,294.8437166534227,2036.5889825562017,2026-02-04 00:00:00+00:00,152
2026-02-10 09:00:00+00:00,1610.87,1175.661,304.7884516898039,2046.5337175925827,2026-02-04 00:00:00+00:00,153
2026-02-10 10:00:00+00:00,1485.91,1195.2089,324.3361709546839,2066.081436857463,2026-02-04 00:00:00+00:00,154
2026-02-10 11:00:00+00:00,1417.2899,1600.7155,729.8428141056606,2471.5880800084396,2026-02-04 00:00:00+00:00,155
2026-02-10 12:00:00+00:00,1435.67,2210.3054,1339.4328124277044,3081.1780783304835,2026-02-04 00:00:00+00:00,156
2026-02-10 13:00:00+00:00,1676.0599,1634.6534,763.7807458380043,2505.526011740783,2026-02-04 00:00:00+00:00,157
2026-02-10 14:00:00+00:00,2150.1501,2159.7961,1288.9234597070686,3030.668725609847,2026-02-04 00:00:00+00:00,158
2026-02-10 15:00:00+00:00,3029.55,2848.1257,1977.25315467108,3718.9984205738588,2026-02-04 00:00:00+00:00,159
2026-02-10 16:00:00+00:00,4327.41,4146.317,3275.4442739785286,5017.189539881308,2026-02-04 00:00:00+00:00,160
2026-02-10 17:00:00+00:00,5719.45,5818.892,4948.019473476692,6689.7647393794705,2026-02-04 00:00:00+00:00,161
2026-02-10 18:00:00+00:00,5904.68,5987.8916,5117.018838201081,6858.76410410386,2026-02-04 00:00:00+00:00,162
2026-02-10 19:00:00+00:00,5786.08,5855.049,4984.175971498472,6725.92123740125,2026-02-04 00:00:00+00:00,163
2026-02-10 20:00:00+00:00,5792.31,5958.4976,5087.624969595677,6829.370235498455,2026-02-04 00:00:00+00:00,164
2026-02-10 21:00:00+00:00,5696.77,5635.8516,4764.979021613277,6506.7242875160555,2026-02-04 00:00:00+00:00,165
2026-02-10 22:00:00+00:00,5429.97,5984.689,5113.816355616381,6855.56162151916,2026-02-04 00:00:00+00:00,166
2026-02-10 23:00:00+00:00,5053.97,5390.136,4519.263489874277,6261.008755777057,2026-02-04 00:00:00+00:00,167
2026-02-05 00:00:00+00:00,5006.89,4674.7383,3803.8654231423634,5545.610689045142,2026-02-05 00:00:00+00:00,0
2026-02-05 01:00:00+00:00,4733.9,4500.712,3629.8392552940986,5371.584521196877,2026-02-05 00:00:00+00:00,1
2026-02-05 02:00:00+00:00,4222.0,4780.591,3909.7183208745623,5651.463586777341,2026-02-05 00:00:00+00:00,2
2026-02-05 03:00:00+00:00,3793.84,3798.203,2927.3302464149288,4669.075512317708,2026-02-05 00:00:00+00:00,3
2026-02-05 04:00:00+00:00,3251.06,3863.0251,2992.152585332664,4733.897851235442,2026-02-05 00:00:00+00:00,4
2026-02-05 05:00:00+00:00,2875.67,4035.13,3164.2571720550586,4906.002437957837,2026-02-05 00:00:00+00:00,5
2026-02-05 06:00:00+00:00,2471.86,2540.3406,1669.4679329742626,3411.2131988770416,2026-02-05 00:00:00+00:00,6
2026-02-05 07:00:00+00:00,2141.41,2281.2031,1410.3303856902985,3152.0756515930775,2026-02-05 00:00:00+00:00,7
2026-02-05 08:00:00+00:00,1823.7,1791.8282,920.9556490495006,2662.7009149522796,2026-02-05 00:00:00+00:00,8
2026-02-05 09:00:00+00:00,1615.7299,1850.031,979.1584703404037,2720.9037362431827,2026-02-05 00:00:00+00:00,9
2026-02-05 10:00:00+00:00,1362.68,1651.6823,780.8096782002776,2522.554944103056,2026-02-05 00:00:00+00:00,10
2026-02-05 11:00:00+00:00,1138.4598,1255.462,384.5894970928748,2126.3347629956534,2026-02-05 00:00:00+00:00,11
2026-02-05 12:00:00+00:00,1039.4398,1396.1178,525.245086125798,2266.990352028577,2026-02-05 00:00:00+00:00,12
2026-02-05 13:00:00+00:00,955.74994,1220.9132,350.04064455234857,2091.785910455127,2026-02-05 00:00:00+00:00,13
2026-02-05 14:00:00+00:00,882.37006,431.47916,-439.39343613781875,1302.3518297649598,2026-02-05 00:00:00+00:00,14
2026-02-05 15:00:00+00:00,858.9899,667.70087,-203.17182334961944,1538.573442553159,2026-02-05 00:00:00+00:00,15
2026-02-05 16:00:00+00:00,787.77997,807.8403,-63.03245075563109,1678.712815147148,2026-02-05 00:00:00+00:00,16
2026-02-05 17:00:00+00:00,736.63007,694.0185,-176.854100147807,1564.8911657549716,2026-02-05 00:00:00+00:00,17
2026-02-05 18:00:00+00:00,720.09,494.52505,-376.34749550478955,1365.3977703979895,2026-02-05 00:00:00+00:00,18
2026-02-05 19:00:00+00:00,668.1701,584.0776,-286.7950051304424,1454.9502607723362,2026-02-05 00:00:00+00:00,19
2026-02-05 20:00:00+00:00,586.82,486.21207,-384.6605208349438,1357.0847450678352,2026-02-05 00:00:00+00:00,20
2026-02-05 21:00:00+00:00,520.58,105.7299,-765.1426988100702,976.6025670927083,2026-02-05 00:00:00+00:00,21
2026-02-05 22:00:00+00:00,565.2297,881.3803,10.507626695216914,1752.252892597996,2026-02-05 00:00:00+00:00,22
2026-02-05 23:00:00+00:00,600.35004,637.7839,-233.08870071552383,1508.6565651872552,2026-02-05 00:00:00+00:00,23
2026-02-06 00:00:00+00:00,560.3901,374.40787,-496.46485072233463,1245.280415180444,2026-02-05 00:00:00+00:00,24
2026-02-06 01:00:00+00:00,544.1801,864.3193,-6.553326611577177,1735.1919392912018,2026-02-05 00:00:00+00:00,25
2026-02-06 02:00:00+00:00,449.66006,897.4892,26.616490584937765,1768.3617564877168,2026-02-05 00:00:00+00:00,26
2026-02-06 03:00:00+00:00,376.18008,892.2287,21.356128632394302,1763.1013945351733,2026-02-05 00:00:00+00:00,27
2026-02-06 04:00:00+00:00,347.25992,348.84805,-522.024550837501,1219.7207150652775,2026-02-05 00:00:00+00:00,28
2026-02-06 05:00:00+00:00,374.16006,455.23062,-415.6420460895679,1326.1032198132111,2026-02-05 00:00:00+00:00,29
2026-02-06 06:00:00+00:00,404.30997,581.90424,-288.9683539648904,1452.7769119378886,2026-02-05 00:00:00+00:00,30
2026-02-06 07:00:00+00:00,403.4501,612.8298,-258.042913879759,1483.70235202302,2026-02-05 00:00:00+00:00,31
2026-02-06 08:00:00+00:00,328.56998,662.1716,-208.70116123613434,1533.0441046666447,2026-02-05 00:00:00+00:00,32
2026-02-06 09:00:00+00:00,282.84,1064.3815,193.50887715988574,1935.2541430626645,2026-02-05 00:00:00+00:00,33
2026-02-06 10:00:00+00:00,276.86002,244.7824,-626.0902917328012,1115.6549741699773,2026-02-05 00:00:00+00:00,34
2026-02-06 11:00:00+00:00,297.43985,525.4379,-345.4346697311357,1396.3105961716428,2026-02-05 00:00:00+00:00,35
2026-02-06 12:00:00+00:00,318.42007,268.75186,-602.1207711291509,1139.6244947736277,2026-02-05 00:00:00+00:00,36
2026-02-06 13:00:00+00:00,308.3898,613.1445,-257.7281382918068,1484.0171276109718,2026-02-05 00:00:00+00:00,37
2026-02-06 14:00:00+00:00,359.4401,403.329,-467.5435336315195,1274.2017322712595,2026-02-05 00:00:00+00:00,38
2026-02-06 15:00:00+00:00,418.68008,509.2758,-361.5969018617243,1380.1483640410547,2026-02-05 00:00:00+00:00,39
2026-02-06 16:00:00+00:00,435.1,365.86197,-505.0107556490011,1236.734510253778,2026-02-05 00:00:00+00:00,40
2026-02-06 17:00:00+00:00,430.26016,587.4816,-283.39108169476003,1458.354184208019,2026-02-05 00:00:00+00:00,41
2026-02-06 18:00:00+00:00,412.68008,576.4106,-294.46217771293686,1447.2830881898421,2026-02-05 00:00:00+00:00,42
2026-02-06 19:00:00+00:00,377.18985,348.63565,-522.2368594029876,1219.508406499791,2026-02-05 00:00:00+00:00,43
2026-02-06 20:00:00+00:00,419.83023,397.04922,-473.82352008412454,1267.9217458186545,2026-02-05 00:00:00+00:00,44
2026-02-06 21:00:00+00:00,460.83023,459.87003,-411.0026963943892,1330.7425695083894,2026-02-05 00:00:00+00:00,45
2026-02-06 22:00:00+00:00,469.71988,348.96646,-521.9061703759407,1219.8390955268378,2026-02-05 00:00:00+00:00,46
2026-02-06 23:00:00+00:00,455.86002,396.0187,-474.85401229868967,1266.8912536040893,2026-02-05 00:00:00+00:00,47
2026-02-07 00:00:00+00:00,485.01968,208.76091,-662.1117195886045,1079.633546314174,2026-02-05 00:00:00+00:00,48
2026-02-07 01:00:00+00:00,525.4101,512.6269,-358.245764467918,1383.499501434861,2026-02-05 00:00:00+00:00,49
2026-02-07 02:00:00+00:00,544.86005,594.63763,-276.23507982660976,1465.5101860761692,2026-02-05 00:00:00+00:00,50
2026-02-07 03:00:00+00:00,555.46967,452.12515,-418.7474955090547,1322.9977703937243,2026-02-05 00:00:00+00:00,51
2026-02-07 04:00:00+00:00,448.16006,551.8818,-318.99080341454646,1422.7544624882325,2026-02-05 00:00:00+00:00,52
2026-02-07 05:00:00+00:00,441.08,695.4982,-175.37434437830416,1566.3709215244744,2026-02-05 00:00:00+00:00,53
2026-02-07 06:00:00+00:00,444.76993,466.04117,-404.83138708682327,1336.9138788159553,2026-02-05 00:00:00+00:00,54
2026-02-07 07:00:00+00:00,463.84976,484.95157,-385.92117571739436,1355.8240901853842,2026-02-05 00:00:00+00:00,55
2026-02-07 08:00:00+00:00,463.14005,404.33096,-466.54176323385764,1275.2035026689218,2026-02-05 00:00:00+00:00,56
2026-02-07 09:00:00+00:00,405.36978,528.9821,-341.8906304048851,1399.8546354978935,2026-02-05 00:00:00+00:00,57
2026-02-07 10:00:00+00:00,367.51993,375.07925,-495.7933812190586,1245.95188468372,2026-02-05 00:00:00+00:00,58
2026-02-07 11:00:00+00:00,356.21988,377.83072,-493.04190878627014,1248.7033571165084,2026-02-05 00:00:00+00:00,59
2026-02-07 12:00:00+00:00,336.63004,263.34634,-607.5262946968533,1134.2189712059253,2026-02-05 00:00:00+00:00,60
2026-02-07 13:00:00+00:00,366.95987,710.14325,-160.72951688532157,1581.015749017457,2026-02-05 00:00:00+00:00,61
2026-02-07 14:00:00+00:00,394.83975,379.93326,-490.93939416242847,1250.80587174035,2026-02-05 00:00:00+00:00,62
2026-02-07 15:00:00+00:00,433.4501,154.2819,-716.5907961312823,1025.1544697714967,2026-02-05 00:00:00+00:00,63
2026-02-07 16:00:00+00:00,534.7199,548.5058,-322.36678129864777,1419.3784846041312,2026-02-05 00:00:00+00:00,64
2026-02-07 17:00:00+00:00,551.70013,558.22675,-312.6459988075794,1429.0992670952,2026-02-05 00:00:00+00:00,65
2026-02-07 18:00:00+00:00,537.99994,453.71304,-417.1596447935035,1324.585621109275,2026-02-05 00:00:00+00:00,66
2026-02-07 19:00:00+00:00,520.37006,523.3305,-347.542230079569,1394.20303582321,2026-02-05 00:00:00+00:00,67
2026-02-07 20:00:00+00:00,520.6501,705.62054,-165.25203864958303,1576.4932272531955,2026-02-05 00:00:00+00:00,68
2026-02-07 21:00:00+00:00,517.83026,547.07367,-323.7989908171958,1417.9462750855832,2026-02-05 00:00:00+00:00,69
2026-02-07 22:00:00+00:00,515.56,545.967,-324.90555703328846,1416.8397088694906,2026-02-05 00:00:00+00:00,70
2026-02-07 23:00:00+00:00,490.16983,404.50162,-466.3709848630815,1275.374281039697,2026-02-05 00:00:00+00:00,71
2026-02-08 00:00:00+00:00,473.8102,578.1608,-292.71189347881955,1449.0333724239595,2026-02-05 00:00:00+00:00,72
2026-02-08 01:00:00+00:00,483.15005,542.38544,-328.4872452276413,1413.2580206751372,2026-02-05 00:00:00+00:00,73
2026-02-08 02:00:00+00:00,471.63004,648.53705,-222.3356794129163,1519.4095864898627,2026-02-05 00:00:00+00:00,74
2026-02-08 03:00:00+00:00,448.10025,701.90326,-168.96937920890468,1572.7758866938739,2026-02-05 00:00:00+00:00,75
2026-02-08 04:00:00+00:00,403.08,727.9272,-142.9454724313582,1598.7997934714208,2026-02-05 00:00:00+00:00,76
2026-02-08 05:00:00+00:00,444.36026,686.68866,-184.18398544801994,1557.561280454759,2026-02-05 00:00:00+00:00,77
2026-02-08 06:00:00+00:00,454.67007,481.09097,-389.78154316224027,1351.9637227405383,2026-02-05 00:00:00+00:00,78
2026-02-08 07:00:00+00:00,453.31973,542.6176,-328.2551418964513,1413.4901240063273,2026-02-05 00:00:00+00:00,79
2026-02-08 08:00:00+00:00,441.92007,363.77408,-507.09852123173005,1234.6467446710485,2026-02-05 00:00:00+00:00,80
2026-02-08 09:00:00+00:00,429.94034,462.80264,-408.0699660089831,1333.675299893796,2026-02-05 00:00:00+00:00,81
2026-02-08 10:00:00+00:00,464.68008,612.288,-258.5845530079796,1483.1607128947994,2026-02-05 00:00:00+00:00,82
2026-02-08 11:00:00+00:00,415.00992,702.46356,-168.40910971296307,1573.3361561898155,2026-02-05 00:00:00+00:00,83
2026-02-08 12:00:00+00:00,402.3903,641.76337,-229.1091765437959,1512.636089358983,2026-02-05 00:00:00+00:00,84
2026-02-08 13:00:00+00:00,440.39005,556.56146,-314.31108792263876,1427.4341779801398,2026-02-05 00:00:00+00:00,85
2026-02-08 14:00:00+00:00,535.6198,658.59906,-212.27353424662715,1529.4717316561514,2026-02-05 00:00:00+00:00,86
2026-02-08 15:00:00+00:00,647.4699,635.3881,-235.48444956464027,1506.2608163381387,2026-02-05 00:00:00+00:00,87
2026-02-08 16:00:00+00:00,749.45013,1065.0931,194.22051839355981,1935.9657842963388,2026-02-05 00:00:00+00:00,88
2026-02-08 17:00:00+00:00,805.74994,1224.642,353.76943502516497,2095.514700927944,2026-02-05 00:00:00+00:00,89
2026-02-08 18:00:00+00:00,809.8901,1205.8219,334.94927043305415,2076.6945363358327,2026-02-05 00:00:00+00:00,90
2026-02-08 19:00:00+00:00,845.7199,1226.695,355.82226866841756,2097.5675345711966,2026-02-05 00:00:00+00:00,91
2026-02-08 20:00:00+00:00,932.74994,1062.8177,191.94509066930823,1933.690356572087,2026-02-05 00:00:00+00:00,92
2026-02-08 21:00:00+00:00,890.71014,970.22943,99.35682068809774,1841.1020865908768,2026-02-05 00:00:00+00:00,93
2026-02-08 22:00:00+00:00,847.35004,1463.472,592.5994933606285,2334.3447592634075,2026-02-05 00:00:00+00:00,94
2026-02-08 23:00:00+00:00,810.4301,1311.1986,440.32592939038614,2182.071195293165,2026-02-05 00:00:00+00:00,95
2026-02-09 00:00:00+00:00,799.13007,1103.5687,232.69610906393837,1974.4413749667171,2026-02-05 00:00:00+00:00,96
2026-02-09 01:00:00+00:00,871.04,848.038,-22.834715469047296,1718.9105504337317,2026-02-05 00:00:00+00:00,97
2026-02-09 02:00:00+00:00,945.4101,966.7045,95.83179986222922,1837.5770657650078,2026-02-05 00:00:00+00:00,98
2026-02-09 03:00:00+00:00,928.4799,1142.6129,271.7403140824663,2013.485579985245,2026-02-05 00:00:00+00:00,99
2026-02-09 04:00:00+00:00,862.01996,1013.9921,143.11936039828788,1884.864626301067,2026-02-05 00:00:00+00:00,100
2026-02-09 05:00:00+00:00,877.21014,981.6154,110.7426922942268,1852.4879581970054,2026-02-05 00:00:00+00:00,101
2026-02-09 06:00:00+00:00,913.32,957.66425,86.79160799196643,1828.5368738947454,2026-02-05 00:00:00+00:00,102
2026-02-09 07:00:00+00:00,952.1801,1531.1969,660.3243732202432,2402.069639123022,2026-02-05 00:00:00+00:00,103
2026-02-09 08:00:00+00:00,902.36005,1742.5975,871.7249023468803,2613.470168249659,2026-02-05 00:00:00+00:00,104
2026-02-09 09:00:00+00:00,869.7299,1652.0067,781.134157104751,2522.87942300753,2026-02-05 00:00:00+00:00,105
2026-02-09 10:00:00+00:00,884.4799,1690.642,819.7694643650702,2561.514730267849,2026-02-05 00:00:00+00:00,106
2026-02-09 11:00:00+00:00,833.81,1172.0714,301.198806775903,2042.9440726786818,2026-02-05 00:00:00+00:00,107
2026-02-09 12:00:00+00:00,800.08,1208.6683,337.79583536775135,2079.5411012705304,2026-02-05 00:00:00+00:00,108
2026-02-09 13:00:00+00:00,823.34,1325.0045,454.1320022032651,2195.8772681060436,2026-02-05 00:00:00+00:00,109
2026-02-09 14:00:00+00:00,956.54,931.63153,60.7589682295511,1802.5042341323297,2026-02-05 00:00:00+00:00,110
2026-02-09 15:00:00+00:00,1175.5499,793.14325,-77.72928802516799,1664.0159778776106,2026-02-05 00:00:00+00:00,111
2026-02-09 16:00:00+00:00,1488.4899,1108.8939,238.02128917084428,1979.766555073623,2026-02-05 00:00:00+00:00,112
2026-02-09 17:00:00+00:00,1728.0599,1938.9141,1068.041431874779,2809.786697777558,2026-02-05 00:00:00+00:00,113
2026-02-09 18:00:00+00:00,1667.59,1783.2385,912.3658851321584,2654.1111510349374,2026-02-05 00:00:00+00:00,114
2026-02-09 19:00:00+00:00,1623.8099,1825.9951,955.1225790517474,2696.867844954526,2026-02-05 00:00:00+00:00,115
2026-02-09 20:00:00+00:00,1642.5199,2039.0767,1168.2041107325394,2909.9493766353185,2026-02-05 00:00:00+00:00,116
2026-02-09 21:00:00+00:00,1527.7198,1563.736,692.8634748428717,2434.6087407456507,2026-02-05 00:00:00+00:00,117
2026-02-09 22:00:00+00:00,1490.16,1490.0729,619.2001652722029,2360.9454311749814,2026-02-05 00:00:00+00:00,118
2026-02-09 23:00:00+00:00,1342.16,1168.7069,297.8342788052969,2039.5795447080757,2026-02-05 00:00:00+00:00,119
2026-02-10 00:00:00+00:00,1201.0099,1522.2094,651.3367733255263,2393.0820392283053,2026-02-05 00:00:00+00:00,120
2026-02-10 01:00:00+00:00,1162.15,1246.4606,375.587924422367,2117.333190325146,2026-02-05 00:00:00+00:00,121
2026-02-10 02:00:00+00:00,1203.4,1132.8993,262.02671204562375,2003.7719779484025,2026-02-05 00:00:00+00:00,122
2026-02-10 03:00:00+00:00,1303.08,1408.2806,537.4079993189548,2279.153265221734,2026-02-05 00:00:00+00:00,123
2026-02-10 04:00:00+00:00,1441.34,1485.3656,614.4930864277057,2356.2383523304843,2026-02-05 00:00:00+00:00,124
2026-02-10 05:00:00+00:00,1564.13,1608.5609,737.6883336458172,2479.433599548596,2026-02-05 00:00:00+00:00,125
2026-02-10 06:00:00+00:00,1728.9999,1538.8861,668.0134752980757,2409.7587412008543,2026-02-05 00:00:00+00:00,126
2026-02-10 07:00:00+00:00,1863.4001,1615.7133,744.8406482536893,2486.5859141564683,2026-02-05 00:00:00+00:00,127
2026-02-10 08:00:00+00:00,1836.81,1165.7164,294.8437166534227,2036.5889825562017,2026-02-05 00:00:00+00:00,128
2026-02-10 09:00:00+00:00,1610.87,1175.661,304.7884516898039,2046.5337175925827,2026-02-05 00:00:00+00:00,129
2026-02-10 10:00:00+00:00,1485.91,1195.2089,324.3361709546839,2066.081436857463,2026-02-05 00:00:00+00:00,130
2026-02-10 11:00:00+00:00,1417.2899,1600.7155,729.8428141056606,2471.5880800084396,2026-02-05 00:00:00+00:00,131
2026-02-10 12:00:00+00:00,1435.67,2210.3054,1339.4328124277044,3081.1780783304835,2026-02-05 00:00:00+00:00,132
2026-02-10 13:00:00+00:00,1676.0599,1634.6534,763.7807458380043,2505.526011740783,2026-02-05 00:00:00+00:00,133
2026-02-10 14:00:00+00:00,2150.1501,2159.7961,1288.9234597070686,3030.668725609847,2026-02-05 00:00:00+00:00,134
2026-02-10 15:00:00+00:00,3029.55,2848.1257,1977.25315467108,3718.9984205738588,2026-02-05 00:00:00+00:00,135
2026-02-10 16:00:00+00:00,4327.41,4146.317,3275.4442739785286,5017.189539881308,2026-02-05 00:00:00+00:00,136
2026-02-10 17:00:00+00:00,5719.45,5818.892,4948.019473476692,6689.7647393794705,2026-02-05 00:00:00+00:00,137
2026-02-10 18:00:00+00:00,5904.68,5987.8916,5117.018838201081,6858.76410410386,2026-02-05 00:00:00+00:00,138
2026-02-10 19:00:00+00:00,5786.08,5855.049,4984.175971498472,6725.92123740125,2026-02-05 00:00:00+00:00,139
2026-02-10 20:00:00+00:00,5792.31,5958.4976,5087.624969595677,6829.370235498455,2026-02-05 00:00:00+00:00,140
2026-02-10 21:00:00+00:00,5696.77,5635.8516,4764.979021613277,6506.7242875160555,2026-02-05 00:00:00+00:00,141
2026-02-10 22:00:00+00:00,5429.97,5984.689,5113.816355616381,6855.56162151916,2026-02-05 00:00:00+00:00,142
2026-02-10 23:00:00+00:00,5053.97,5390.136,4519.263489874277,6261.008755777057,2026-02-05 00:00:00+00:00,143
2026-02-11 00:00:00+00:00,4553.28,4894.229,4023.356577584485,5765.101843487264,2026-02-05 00:00:00+00:00,144
2026-02-11 01:00:00+00:00,4197.81,3961.1406,3090.267976599021,4832.0132425018,2026-02-05 00:00:00+00:00,145
2026-02-11 02:00:00+00:00,4152.9,4138.7754,3267.902880636442,5009.648146539221,2026-02-05 00:00:00+00:00,146
2026-02-11 03:00:00+00:00,4010.18,3895.1257,3024.252978789358,4765.998244692137,2026-02-05 00:00:00+00:00,147
2026-02-11 04:00:00+00:00,3910.03,3617.863,2746.9903518631427,4488.735617765922,2026-02-05 00:00:00+00:00,148
2026-02-11 05:00:00+00:00,3694.28,3740.8428,2869.9700762921702,4611.715342194949,2026-02-05 00:00:00+00:00,149
2026-02-11 06:00:00+00:00,3554.51,3743.6116,2872.7390025655513,4614.48426846833,2026-02-05 00:00:00+00:00,150
2026-02-11 07:00:00+00:00,3260.56,2764.0493,1893.1767309755458,3634.9219968783245,2026-02-05 00:00:00+00:00,151
2026-02-11 08:00:00+00:00,2930.75,3039.3232,2168.4506510515685,3910.1959169543475,2026-02-05 00:00:00+00:00,152
2026-02-11 09:00:00+00:00,2430.3,1771.181,900.3083499564232,2642.053615859202,2026-02-05 00:00:00+00:00,153
2026-02-11 10:00:00+00:00,1824.3999,1503.943,633.0704740404531,2374.815739943232,2026-02-05 00:00:00+00:00,154
2026-02-11 11:00:00+00:00,1540.2699,1633.1888,762.316321308605,2504.061587211384,2026-02-05 00:00:00+00:00,155
2026-02-11 12:00:00+00:00,1512.1,1399.4437,528.5711889629797,2270.3164548657587,2026-02-05 00:00:00+00:00,156
2026-02-11 13:00:00+00:00,1555.16,1735.964,865.091327040238,2606.836592943017,2026-02-05 00:00:00+00:00,157
2026-02-11 14:00:00+00:00,1547.2499,1576.7147,705.8420488228116,2447.5873147255907,2026-02-05 00:00:00+00:00,158
2026-02-11 15:00:00+00:00,1681.9799,1834.7738,963.9011695085946,2705.6464354113737,2026-02-05 00:00:00+00:00,159
2026-02-11 16:00:00+00:00,1851.02,2036.9862,1166.1136282211842,2907.858894123963,2026-02-05 00:00:00+00:00,160
2026-02-11 17:00:00+00:00,2117.65,2135.9763,1265.1035642441766,3006.8488301469556,2026-02-05 00:00:00+00:00,161
2026-02-11 18:00:00+00:00,2470.97,2413.9243,1543.0515728037303,3284.7968387065093,2026-02-05 00:00:00+00:00,162
2026-02-11 19:00:00+00:00,2924.09,2750.2756,1879.403067239848,3621.148333142627,2026-02-05 00:00:00+00:00,163
2026-02-11 20:00:00+00:00,3184.14,3102.7175,2231.8448437145485,3973.5901096173275,2026-02-05 00:00:00+00:00,164
2026-02-11 21:00:00+00:00,3464.37,3632.906,2762.033403466161,4503.7786693689395,2026-02-05 00:00:00+00:00,165
2026-02-11 22:00:00+00:00,3714.93,3904.8552,3033.982664073335,4775.727929976114,2026-02-05 00:00:00+00:00,166
2026-02-11 23:00:00+00:00,3875.85,3893.277,3022.4044363463163,4764.149702249095,2026-02-05 00:00:00+00:00,167
2026-02-06 00:00:00+00:00,560.3901,374.40787,-496.46485072233463,1245.280415180444,2026-02-06 00:00:00+00:00,0
2026-02-06 01:00:00+00:00,544.1801,864.3193,-6.553326611577177,1735.1919392912018,2026-02-06 00:00:00+00:00,1
2026-02-06 02:00:00+00:00,449.66006,897.4892,26.616490584937765,1768.3617564877168,2026-02-06 00:00:00+00:00,2
2026-02-06 03:00:00+00:00,376.18008,892.2287,21.356128632394302,1763.1013945351733,2026-02-06 00:00:00+00:00,3
2026-02-06 04:00:00+00:00,347.25992,348.84805,-522.024550837501,1219.7207150652775,2026-02-06 00:00:00+00:00,4
2026-02-06 05:00:00+00:00,374.16006,455.23062,-415.6420460895679,1326.1032198132111,2026-02-06 00:00:00+00:00,5
2026-02-06 06:00:00+00:00,404.30997,581.90424,-288.9683539648904,1452.7769119378886,2026-02-06 00:00:00+00:00,6
2026-02-06 07:00:00+00:00,403.4501,612.8298,-258.042913879759,1483.70235202302,2026-02-06 00:00:00+00:00,7
2026-02-06 08:00:00+00:00,328.56998,662.1716,-208.70116123613434,1533.0441046666447,2026-02-06 00:00:00+00:00,8
2026-02-06 09:00:00+00:00,282.84,1064.3815,193.50887715988574,1935.2541430626645,2026-02-06 00:00:00+00:00,9
2026-02-06 10:00:00+00:00,276.86002,244.7824,-626.0902917328012,1115.6549741699773,2026-02-06 00:00:00+00:00,10
2026-02-06 11:00:00+00:00,297.43985,525.4379,-345.4346697311357,1396.3105961716428,2026-02-06 00:00:00+00:00,11
2026-02-06 12:00:00+00:00,318.42007,268.75186,-602.1207711291509,1139.6244947736277,2026-02-06 00:00:00+00:00,12
2026-02-06 13:00:00+00:00,308.3898,613.1445,-257.7281382918068,1484.0171276109718,2026-02-06 00:00:00+00:00,13
2026-02-06 14:00:00+00:00,359.4401,403.329,-467.5435336315195,1274.2017322712595,2026-02-06 00:00:00+00:00,14
2026-02-06 15:00:00+00:00,418.68008,509.2758,-361.5969018617243,1380.1483640410547,2026-02-06 00:00:00+00:00,15
2026-02-06 16:00:00+00:00,435.1,365.86197,-505.0107556490011,1236.734510253778,2026-02-06 00:00:00+00:00,16
2026-02-06 17:00:00+00:00,430.26016,587.4816,-283.39108169476003,1458.354184208019,2026-02-06 00:00:00+00:00,17
2026-02-06 18:00:00+00:00,412.68008,576.4106,-294.46217771293686,1447.2830881898421,2026-02-06 00:00:00+00:00,18
2026-02-06 19:00:00+00:00,377.18985,348.63565,-522.2368594029876,1219.508406499791,2026-02-06 00:00:00+00:00,19
2026-02-06 20:00:00+00:00,419.83023,397.04922,-473.82352008412454,1267.9217458186545,2026-02-06 00:00:00+00:00,20
2026-02-06 21:00:00+00:00,460.83023,459.87003,-411.0026963943892,1330.7425695083894,2026-02-06 00:00:00+00:00,21
2026-02-06 22:00:00+00:00,469.71988,348.96646,-521.9061703759407,1219.8390955268378,2026-02-06 00:00:00+00:00,22
2026-02-06 23:00:00+00:00,455.86002,396.0187,-474.85401229868967,1266.8912536040893,2026-02-06 00:00:00+00:00,23
2026-02-07 00:00:00+00:00,485.01968,208.76091,-662.1117195886045,1079.633546314174,2026-02-06 00:00:00+00:00,24
2026-02-07 01:00:00+00:00,525.4101,512.6269,-358.245764467918,1383.499501434861,2026-02-06 00:00:00+00:00,25
